brand,model_name,level_name,class_name,launch_price_krw,displacement_cc,body_length_mm,body_width_mm,body_height_mm
kgm,더 뉴 렉스턴 스포츠 칸,2.2 디젤 4WD,프레스티지,0,2157,5405,1950,1855
kgm,더 뉴 렉스턴 스포츠 칸,2.2 디젤 4WD 쿨멘,노블레스,0,2157,5405,1950,1855
kgm,더 뉴 렉스턴 스포츠 칸,2.2 디젤 4WD 쿨멘,와일드,0,2157,5405,1950,1855
kgm,더 뉴 렉스턴 스포츠 칸,2.2 디젤 4WD 쿨멘,익스페디션,0,2157,5405,1950,1855
kgm,더 뉴 렉스턴 스포츠 칸,2.2 디젤 4WD 쿨멘,프레스티지,0,2157,5405,1950,1855
kgm,더 뉴 코란도 스포츠,2.2 디젤 2WD,CX5 에코,0,2157,4990,1910,1790
kgm,더 뉴 코란도 스포츠,2.2 디젤 2WD,CX5 클럽,0,2157,4990,1910,1790
kgm,더 뉴 코란도 스포츠,2.2 디젤 2WD,CX5 패션,0,0,0,0,0
kgm,더 뉴 코란도 스포츠,2.2 디젤 4WD,CX7 매니아,0,2157,4990,1910,1790
kgm,더 뉴 코란도 스포츠,2.2 디젤 4WD,CX7 비전,0,2157,4990,1910,1790
kgm,더 뉴 코란도 스포츠,2.2 디젤 4WD,CX7 클럽,0,2157,4990,1910,1790
kgm,더 뉴 코란도 스포츠,2.2 디젤 4WD,CX7 패션,0,2157,4990,1910,1790
kgm,더 뉴 코란도 스포츠,2.2 디젤 4WD,삼바 에디션,0,2157,4990,1910,1790
kgm,더 뉴 코란도 스포츠,2.2 디젤 4WD,익스트림,0,2157,4990,1910,1790
kgm,더 뉴 토레스,1.5 가솔린 2WD,T5,0,0,0,0,0
kgm,더 뉴 토레스,1.5 가솔린 2WD,T7,0,0,0,0,0
kgm,더 뉴 토레스,1.5 가솔린 2WD,블랙 에디션,0,0,0,0,0
kgm,더 뉴 토레스,1.5 가솔린 2WD,블랙 엣지,0,0,0,0,0
kgm,더 뉴 토레스,1.5 가솔린 4WD,T7,0,0,0,0,0
kgm,더 뉴 토레스,1.5 가솔린 4WD,블랙 에디션,0,0,0,0,0
kgm,더 뉴 토레스,1.5 가솔린 4WD,블랙 엣지,0,0,0,0,0
kgm,더 뉴 토레스,1.5 가솔린 밴 2WD,TV5,0,0,0,0,0
kgm,더 뉴 토레스,1.5 가솔린 밴 2WD,TV7,0,0,0,0,0
kgm,더 뉴 토레스,1.5 가솔린 밴 4WD,TV7,0,0,0,0,0
kgm,더 뉴 토레스,1.5 가솔린 하이브리드,T5,0,0,0,0,0
kgm,더 뉴 토레스,1.5 가솔린 하이브리드,T7,0,0,0,0,0
kgm,더 뉴 토레스,1.5 가솔린 하이브리드,블랙엣지,0,0,0,0,0
kgm,더 뉴 토레스,1.5 바이퓨얼 2WD,(택시형),0,0,0,0,0
kgm,더 뉴 토레스,1.5 바이퓨얼 2WD,TL5,0,0,0,0,0
kgm,더 뉴 토레스,1.5 바이퓨얼 2WD,TL7,0,0,0,0,0
kgm,더 뉴 토레스,1.5 바이퓨얼 4WD,(택시형),0,0,0,0,0
kgm,더 뉴 토레스,1.5 바이퓨얼 4WD,TL7,0,0,0,0,0
kgm,더 뉴 티볼리,1.5 가솔린 바이퓨얼 2WD,V5,0,0,0,0,0
kgm,더 뉴 티볼리,1.5 가솔린 바이퓨얼 2WD,V7,0,0,0,0,0
kgm,더 뉴 티볼리,1.5 가솔린 바이퓨얼 4WD,V7,0,0,0,0,0
kgm,더 뉴 티볼리,1.5 가솔린 터보 2WD,V5,0,0,0,0,0
kgm,더 뉴 티볼리,1.5 가솔린 터보 2WD,V7,0,0,0,0,0
kgm,더 뉴 티볼리,1.5 가솔린 터보 4WD,V7,0,0,0,0,0
kgm,더 뉴 티볼리,1.6 가솔린 2WD,V1,0,0,0,0,0
kgm,더 뉴 티볼리,1.6 가솔린 2WD,V3,0,0,0,0,0
kgm,더 뉴 티볼리 에어,1.5 가솔린 터보 2WD,A5,0,0,0,0,0
kgm,더 뉴 티볼리 에어,1.5 가솔린 터보 2WD,A7,0,0,0,0,0
kgm,렉스턴 뉴 아레나,2.2 디젤 2WD,프리미엄,0,0,0,0,0
kgm,렉스턴 뉴 아레나,2.2 디젤 4WD,노블레스,45530000,2157,4850,1960,1825
kgm,렉스턴 뉴 아레나,2.2 디젤 4WD,더 블랙,51730000,2157,4850,1960,1825
kgm,렉스턴 뉴 아레나,2.2 디젤 4WD,프리미엄,39790000,2157,4850,1960,1825
kgm,렉스턴 스포츠,2.2 디젤 2WD,노블레스,30580000,2157,5095,1950,1870
kgm,렉스턴 스포츠,2.2 디젤 2WD,노블레스,32600000,2157,5095,1950,1840
kgm,렉스턴 스포츠,2.2 디젤 2WD,어드벤처,25860000,2157,5095,1950,1870
kgm,렉스턴 스포츠,2.2 디젤 2WD,와일드,24900000,2157,5095,1950,1870
kgm,렉스턴 스포츠,2.2 디젤 2WD,프레스티지,27220000,2157,5095,1950,1870
kgm,렉스턴 스포츠,2.2 디젤 2WD,프레스티지,27150000,2157,5095,1950,1840
kgm,렉스턴 스포츠,2.2 디젤 2WD,프레스티지 스페셜,28840000,2157,5095,1950,1840
kgm,렉스턴 스포츠,2.2 디젤 4WD,노블레스,0,2157,5095,1950,1870
kgm,렉스턴 스포츠,2.2 디젤 4WD,노블레스,34400000,2157,5095,1950,1840
kgm,렉스턴 스포츠,2.2 디젤 4WD,다이내믹 에디션,31420000,2157,5095,1950,1870
kgm,렉스턴 스포츠,2.2 디젤 4WD,어드벤처,27660000,2157,5095,1950,1870
kgm,렉스턴 스포츠,2.2 디젤 4WD,와일드,26700000,2157,5095,1950,1870
kgm,렉스턴 스포츠,2.2 디젤 4WD,캠핑카,0,2157,5095,1950,1870
kgm,렉스턴 스포츠,2.2 디젤 4WD,프레스티지,29020000,2157,5095,1950,1870
kgm,렉스턴 스포츠,2.2 디젤 4WD,프레스티지,28950000,2157,5095,1950,1840
kgm,렉스턴 스포츠,2.2 디젤 4WD,프레스티지 스페셜,30640000,2157,5095,1950,1870
kgm,렉스턴 스포츠,2.2 디젤 4WD,프레스티지 스페셜,30640000,2157,5095,1950,1840
kgm,렉스턴 스포츠 칸,2.2 디젤 2WD,5링크 노블레스,35100000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 2WD,5링크 프레스티지,28860000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 2WD,5링크 프레스티지 스페셜,30390000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 2WD,5링크 프로페셔널 S,33670000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 2WD,5링크 프로페셔널 X,29860000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 2WD,파워 리프 노블레스,31540000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 2WD,파워 리프 와일드,27950000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 2WD,파워 리프 파이오니어 S,30710000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 2WD,파워 리프 파이오니어 X,28380000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 2WD,파워 리프 프레스티지,29160000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 4WD,5링크 노블레스,36900000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 4WD,5링크 다이나믹 에디션,0,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 4WD,5링크 프레스티지,30660000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 4WD,5링크 프레스티지 스페셜,0,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 4WD,5링크 프로페셔널 S,35470000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 4WD,5링크 프로페셔널 X,31660000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 4WD,캠핑카,0,0,0,0,0
kgm,렉스턴 스포츠 칸,2.2 디젤 4WD,파워 리프 노블레스,33340000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 4WD,파워 리프 와일드,29750000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 4WD,파워 리프 파이오니어 S,32510000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 4WD,파워 리프 파이오니어 X,30180000,2157,5405,1950,1855
kgm,렉스턴 스포츠 칸,2.2 디젤 4WD,파워 리프 프레스티지,30960000,2157,5405,1950,1855
kgm,렉스턴W,2.0 디젤 2WD,RX5 디럭스,27330000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 2WD,RX5 디럭스,27450000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 2WD,RX5 디럭스,28120000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 2WD,RX7 디럭스,28700000,2157,4755,1900,1840
kgm,렉스턴W,2.0 디젤 2WD,RX7 럭셔리,29720000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 2WD,RX7 럭셔리,29840000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 2WD,RX7 럭셔리,30320000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 2WD,RX7 럭셔리,32400000,2157,4755,1900,1840
kgm,렉스턴W,2.0 디젤 2WD,RX7 브라운 스페셜,33830000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 2WD,RX7 브라운 스페셜,33950000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 2WD,RX7 프레스티지,32880000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 2WD,RX7 프레스티지,33000000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 2WD,RX7 프레스티지,33270000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 2WD,RX7 프레스티지,34930000,2157,4755,1900,1840
kgm,렉스턴W,2.0 디젤 4WD,RX5 디럭스,29950000,2157,4755,1900,1840
kgm,렉스턴W,2.0 디젤 4WD,RX7 럭셔리,31640000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 4WD,RX7 럭셔리,33190000,2157,4755,1900,1840
kgm,렉스턴W,2.0 디젤 4WD,RX7 럭셔리,33190000,2157,4755,1900,1840
kgm,렉스턴W,2.0 디젤 4WD,RX7 마니아,30520000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 4WD,RX7 마니아,30640000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 4WD,RX7 마니아,31070000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 4WD,RX7 브라운 스페셜,0,0,0,0,0
kgm,렉스턴W,2.0 디젤 4WD,RX7 프레스티지,36070000,2157,4755,1900,1840
kgm,렉스턴W,2.0 디젤 4WD,RX7 프레스티지,36070000,2157,4755,1900,1840
kgm,렉스턴W,2.0 디젤 4WD,노블레스,36330000,1998,4755,1900,1840
kgm,렉스턴W,2.0 디젤 4WD,어드벤처 60주년 에디션,32040000,1998,4755,1900,1840
kgm,렉스턴W,2.2 디젤 2WD,RX7 디럭스,0,0,0,0,0
kgm,렉스턴W,2.2 디젤 2WD,RX7 럭셔리,0,0,0,0,0
kgm,렉스턴W,2.2 디젤 2WD,RX7 프레스티지,0,0,0,0,0
kgm,렉스턴W,2.2 디젤 4WD,RX7 디럭스,29950000,2157,4755,1900,1840
kgm,렉스턴W,2.2 디젤 4WD,RX7 럭셔리,0,0,0,0,0
kgm,렉스턴W,2.2 디젤 4WD,RX7 프레스티지,0,0,0,0,0
kgm,렉스턴W,2.2 디젤 4WD,노블레스,38130000,1998,4755,1900,1840
kgm,렉스턴W,2.2 디젤 4WD,노블레스,38250000,1998,4755,1900,1840
kgm,렉스턴W,2.2 디젤 4WD,노블레스,38770000,1998,4755,1900,1840
kgm,렉스턴W,2.2 디젤 4WD,노블레스,39480000,2157,4755,1900,1840
kgm,로디우스 유로,2.0 디젤 2WD,RD400,0,1998,0,0,0
kgm,로디우스 유로,2.0 디젤 2WD,RD500,0,1998,0,0,0
kgm,로디우스 유로,2.0 디젤 2WD,플래티넘,0,1998,0,0,0
kgm,로디우스 유로,2.0 디젤 4WD,RD400,0,1998,0,0,0
kgm,로디우스 유로,2.0 디젤 4WD,RD500,0,1998,0,0,0
kgm,로디우스 유로,2.0 디젤 4WD,플래티넘,0,1998,0,0,0
kgm,무쏘,2.0 가솔린,2000,23640000,1998,4640,1850,1735
kgm,무쏘,2.0 가솔린,2000 프레스티지,24890000,1998,4640,1850,1735
kgm,무쏘,2.3 가솔린,2300,25480000,2295,4640,1850,1735
kgm,무쏘,2.3 가솔린,2300 프레스티지,26800000,2295,4640,1850,1735
kgm,무쏘,2.3 디젤,601,17600000,2299,4640,1850,1735
kgm,무쏘,2.3 디젤,601,17600000,2299,4640,1850,1735
kgm,무쏘,2.3 디젤,601,17700000,2299,4640,1850,1735
kgm,무쏘,2.3 디젤,601,17740000,2299,4640,1850,1735
kgm,무쏘,2.9 디젤,602 EL,21840000,2874,4640,1850,1750
kgm,무쏘,2.9 디젤,602 EL,21840000,2874,4640,1850,1750
kgm,무쏘,2.9 디젤,602 EL,21840000,2874,4640,1850,1750
kgm,무쏘,2.9 디젤,602 EL,22340000,2874,4640,1850,1750
kgm,무쏘,2.9 디젤,602 EL,22660000,2874,4640,1850,1750
kgm,무쏘,2.9 디젤,602 프레스티지,23640000,2874,4640,1850,1750
kgm,무쏘,2.9 디젤,602 프레스티지,24470000,2874,4640,1850,1750
kgm,무쏘,2.9 디젤 터보인터쿨러,-,24660000,2874,4640,1850,1750
kgm,무쏘,2.9 디젤 터보인터쿨러,프레스티지,26470000,2874,4640,1850,1750
kgm,무쏘,3.2 가솔린,EX,31000000,3199,4640,1850,1735
kgm,무쏘,3.2 가솔린,IL6 3200,31000000,3199,4640,1850,1735
kgm,무쏘,3.2 가솔린,IL6 3200,32050000,3199,4640,1850,1735
kgm,무쏘,가솔린 터보 2.0,M5 2WD (A/T),0,0,0,0,0
kgm,무쏘,가솔린 터보 2.0,M5 4WD (A/T),0,0,0,0,0
kgm,무쏘,가솔린 터보 2.0,M7 (그랜드 스타일)2WD (A/T),0,0,0,0,0
kgm,무쏘,가솔린 터보 2.0,M7 2WD (A/T),0,0,0,0,0
kgm,무쏘,가솔린 터보 2.0,M7 4WD (A/T),0,0,0,0,0
kgm,무쏘,가솔린 터보 2.0,M7(그랜드 스타일) 4WD (A/T),0,0,0,0,0
kgm,무쏘,가솔린 터보 2.0,M9 (그랜드 스타일) 2WD (A/T),0,0,0,0,0
kgm,무쏘,가솔린 터보 2.0,M9 (그랜드 스타일) 4WD (A/T),0,0,0,0,0
kgm,무쏘,가솔린 터보 2.0,M9 2WD (A/T),0,0,0,0,0
kgm,무쏘,가솔린 터보 2.0,M9 4WD (A/T),0,0,0,0,0
kgm,무쏘,가솔린 터보 2.0(롱 데크),M5 4WD (A/T),0,0,0,0,0
kgm,무쏘,가솔린 터보 2.0(롱 데크),M7 (그랜드 스타일) 4WD (A/T),0,0,0,0,0
kgm,무쏘,가솔린 터보 2.0(롱 데크),M7 4WD (A/T),0,0,0,0,0
kgm,무쏘,가솔린 터보 2.0(롱 데크),M9 (그랜드 스타일) 4WD (A/T),0,0,0,0,0
kgm,무쏘,가솔린 터보 2.0(롱 데크),M9 4WD (A/T),0,0,0,0,0
kgm,무쏘,디젤 2.2,M5 2WD (A/T),0,0,0,0,0
kgm,무쏘,디젤 2.2,M5 4WD (A/T),0,0,0,0,0
kgm,무쏘,디젤 2.2,M7 (그랜드 스타일) 2WD (A/T),0,0,0,0,0
kgm,무쏘,디젤 2.2,M7 (그랜드 스타일) 4WD (A/T),0,0,0,0,0
kgm,무쏘,디젤 2.2,M7 2WD (A/T),0,0,0,0,0
kgm,무쏘,디젤 2.2,M7 4WD (A/T),0,0,0,0,0
kgm,무쏘,디젤 2.2,M9 (그랜드 스타일) 2WD (A/T),0,0,0,0,0
kgm,무쏘,디젤 2.2,M9 (그랜드 스타일) 4WD (A/T),0,0,0,0,0
kgm,무쏘,디젤 2.2,M9 2WD (A/T),0,0,0,0,0
kgm,무쏘,디젤 2.2,M9 4WD (A/T),0,0,0,0,0
kgm,무쏘,디젤 2.2(롱 데크),M5 4WD (A/T),0,0,0,0,0
kgm,무쏘,디젤 2.2(롱 데크),M7 (그랜드 스타일) 4WD (A/T),0,0,0,0,0
kgm,무쏘,디젤 2.2(롱 데크),M7 4WD (A/T),0,0,0,0,0
kgm,무쏘,디젤 2.2(롱 데크),M9 (그랜드 스타일) 4WD (A/T),0,0,0,0,0
kgm,무쏘,디젤 2.2(롱 데크),M9 4WD (A/T),0,0,0,0,0
kgm,무쏘 EV,2WD,MX,0,0,0,0,0
kgm,무쏘 EV,2WD,블랙 엣지,0,0,0,0,0
kgm,무쏘 EV,2WD,스페셜 에디션,0,0,0,0,0
kgm,무쏘 EV,4WD,MX,0,0,0,0,0
kgm,무쏘 EV,4WD,블랙 엣지,0,0,0,0,0
kgm,무쏘 EV,4WD,스페셜 에디션,0,0,0,0,0
kgm,무쏘 스포츠,2.2 디젤 2WD,스페셜 에디션,0,0,0,0,0
kgm,무쏘 스포츠,2.2 디젤 2WD,와일드,0,0,0,0,0
kgm,무쏘 스포츠,2.2 디젤 2WD,프레스티지,0,0,0,0,0
kgm,무쏘 스포츠,2.2 디젤 2WD,프레스티지 블랙엣지,0,0,0,0,0
kgm,무쏘 스포츠,2.2 디젤 4WD,스페셜 에디션,0,0,0,0,0
kgm,무쏘 스포츠,2.2 디젤 4WD,와일드,0,0,0,0,0
kgm,무쏘 스포츠,2.2 디젤 4WD,프레스티지,0,0,0,0,0
kgm,무쏘 스포츠,2.2 디젤 4WD,프레스티지 블랙엣지,0,0,0,0,0
kgm,무쏘 스포츠,2.9 디젤 2WD,290S CT 고급형,18920000,2874,4935,1865,1760
kgm,무쏘 스포츠,2.9 디젤 2WD,290S CT 기본형,17880000,2874,4935,1865,1760
kgm,무쏘 스포츠,2.9 디젤 2WD,290S CT 최고급형,19570000,2874,4935,1865,1760
kgm,무쏘 스포츠,2.9 디젤 2WD,FX5 CT 고급형,0,2874,4745,1865,1735
kgm,무쏘 스포츠,2.9 디젤 2WD,FX5 CT 일반형,0,2874,4745,1865,1735
kgm,무쏘 스포츠,2.9 디젤 2WD,FX5 CT 최고급형,0,2874,4745,1865,1735
kgm,무쏘 스포츠,2.9 디젤 4WD,290S 고급형,20220000,2874,4935,1865,1760
kgm,무쏘 스포츠,2.9 디젤 4WD,290S 기본형,19480000,2874,4935,1865,1760
kgm,무쏘 스포츠,2.9 디젤 4WD,290S 최고급형,20870000,2874,4935,1865,1760
kgm,무쏘 스포츠,2.9 디젤 4WD,FX5 고급형,0,2874,4745,1865,1735
kgm,무쏘 스포츠,2.9 디젤 4WD,FX5 최고급형,0,2874,4745,1865,1735
kgm,무쏘 스포츠,2.9 디젤 4WD,FX7 최고급형,0,0,0,0,0
kgm,무쏘 칸,2.2 디젤 2WD,스페셜 에디션,0,0,0,0,0
kgm,무쏘 칸,2.2 디젤 2WD,와일드,0,0,0,0,0
kgm,무쏘 칸,2.2 디젤 2WD,프레스티지,0,0,0,0,0
kgm,무쏘 칸,2.2 디젤 2WD,프레스티지 블랙엣지,0,0,0,0,0
kgm,무쏘 칸,2.2 디젤 4WD,스페셜 에디션,0,0,0,0,0
kgm,무쏘 칸,2.2 디젤 4WD,와일드,0,0,0,0,0
kgm,무쏘 칸,2.2 디젤 4WD,프레스티지,0,0,0,0,0
kgm,무쏘 칸,2.2 디젤 4WD,프레스티지 블랙엣지,0,0,0,0,0
kgm,베리 뉴 티볼리,1.5 가솔린 2WD,R-PLUS,23300000,1497,4225,1810,1620
kgm,베리 뉴 티볼리,1.5 가솔린 2WD,V1,16780000,1497,4225,1810,1615
kgm,베리 뉴 티볼리,1.5 가솔린 2WD,V1,18430000,1497,4225,1810,1615
kgm,베리 뉴 티볼리,1.5 가솔린 2WD,V3,20500000,1497,4225,1810,1620
kgm,베리 뉴 티볼리,1.5 가솔린 2WD,V3,20510000,1497,4225,1810,1620
kgm,베리 뉴 티볼리,1.5 가솔린 2WD,V3 스페셜,21590000,1497,4225,1810,1620
kgm,베리 뉴 티볼리,1.5 가솔린 2WD,V5,21930000,1497,4225,1810,1620
kgm,베리 뉴 티볼리,1.5 가솔린 2WD,V5,22930000,1497,4225,1810,1620
kgm,베리 뉴 티볼리,1.5 가솔린 2WD,V7,23550000,1497,4225,1810,1615
kgm,베리 뉴 티볼리,1.5 가솔린 2WD,리미티드 에디션,24100000,1497,4225,1810,1620
kgm,베리 뉴 티볼리,1.5 가솔린 2WD,업비트,24560000,1497,4225,1810,1620
kgm,베리 뉴 티볼리,1.5 가솔린 4WD,R-PLUS,0,0,0,0,0
kgm,베리 뉴 티볼리,1.5 가솔린 4WD,V1,20150000,1497,4225,1810,1615
kgm,베리 뉴 티볼리,1.5 가솔린 4WD,V3,22270000,1497,4225,1810,1620
kgm,베리 뉴 티볼리,1.5 가솔린 4WD,V3 스페셜,23410000,1497,4225,1810,1620
kgm,베리 뉴 티볼리,1.5 가솔린 4WD,V5,23700000,1497,4225,1810,1620
kgm,베리 뉴 티볼리,1.5 가솔린 4WD,V7,25320000,1497,4225,1810,1615
kgm,베리 뉴 티볼리,1.5 가솔린 4WD,리미티드 에디션,25970000,1497,4225,1810,1620
kgm,베리 뉴 티볼리,1.5 가솔린 4WD,업비트,0,0,0,0,0
kgm,베리 뉴 티볼리,1.6 디젤 2WD,V1,20550000,1597,4225,1810,1615
kgm,베리 뉴 티볼리,1.6 디젤 2WD,V3,22400000,1597,4225,1810,1620
kgm,베리 뉴 티볼리,1.6 디젤 2WD,V3 스페셜,23790000,1597,4225,1810,1620
kgm,베리 뉴 티볼리,1.6 디젤 2WD,V5,23780000,1597,4225,1810,1620
kgm,베리 뉴 티볼리,1.6 디젤 2WD,V7,25350000,1597,4225,1810,1620
kgm,베리 뉴 티볼리,1.6 디젤 2WD,리미티드 에디션,26360000,1597,4225,1810,1620
kgm,베리 뉴 티볼리,1.6 디젤 4WD,V1,22320000,1597,4225,1810,1615
kgm,베리 뉴 티볼리,1.6 디젤 4WD,V3,22400000,1597,4225,1810,1620
kgm,베리 뉴 티볼리,1.6 디젤 4WD,V3 스페셜,25530000,1597,4225,1810,1620
kgm,베리 뉴 티볼리,1.6 디젤 4WD,V5,25550000,1597,4225,1810,1620
kgm,베리 뉴 티볼리,1.6 디젤 4WD,V7,25350000,1597,4225,1810,1620
kgm,베리 뉴 티볼리,1.6 디젤 4WD,리미티드 에디션,28140000,1597,4225,1810,1620
kgm,뷰티풀 코란도,1.5 가솔린 2WD,C3,22990000,1497,4450,1870,1620
kgm,뷰티풀 코란도,1.5 가솔린 2WD,C3 플러스,23460000,1497,4450,1870,1620
kgm,뷰티풀 코란도,1.5 가솔린 2WD,C5,23940000,1497,4450,1870,1630
kgm,뷰티풀 코란도,1.5 가솔린 2WD,C5 프라임,24810000,1497,4450,1870,1630
kgm,뷰티풀 코란도,1.5 가솔린 2WD,C5 플러스,26180000,1497,4450,1870,1630
kgm,뷰티풀 코란도,1.5 가솔린 2WD,C7,28070000,1497,4450,1870,1630
kgm,뷰티풀 코란도,1.5 가솔린 2WD,R-플러스,27150000,1497,4450,1870,1630
kgm,뷰티풀 코란도,1.5 가솔린 4WD,C3,24660000,1497,4450,1870,1620
kgm,뷰티풀 코란도,1.5 가솔린 4WD,C5,26080000,1497,4450,1870,1630
kgm,뷰티풀 코란도,1.5 가솔린 4WD,C5 프라임,26950000,1497,4450,1870,1630
kgm,뷰티풀 코란도,1.5 가솔린 4WD,C5 플러스,28320000,1497,4450,1870,1630
kgm,뷰티풀 코란도,1.5 가솔린 4WD,C7,30210000,1497,4450,1870,1630
kgm,뷰티풀 코란도,1.5 가솔린 4WD,R-플러스,0,0,0,0,0
kgm,뷰티풀 코란도,1.6 디젤 2WD,C3,22580000,1597,4450,1870,1620
kgm,뷰티풀 코란도,1.6 디젤 2WD,C3 플러스,25410000,1597,4450,1870,1620
kgm,뷰티풀 코란도,1.6 디젤 2WD,C5,26040000,1597,4450,1870,1630
kgm,뷰티풀 코란도,1.6 디젤 2WD,C5 플러스,27000000,1597,4450,1870,1630
kgm,뷰티풀 코란도,1.6 디젤 2WD,C7,28880000,1597,4450,1870,1630
kgm,뷰티풀 코란도,1.6 디젤 2WD,R-플러스,29100000,1597,4450,1870,1630
kgm,뷰티풀 코란도,1.6 디젤 2WD,딜라이트,25430000,1597,4450,1870,1630
kgm,뷰티풀 코란도,1.6 디젤 2WD,딜라이트 플러스,26300000,1597,4450,1870,1630
kgm,뷰티풀 코란도,1.6 디젤 2WD,샤이니,24060000,1597,4450,1870,1620
kgm,뷰티풀 코란도,1.6 디젤 2WD,판타스틱,28130000,1597,4450,1870,1630
kgm,뷰티풀 코란도,1.6 디젤 4WD,C3,24260000,1597,4450,1870,1620
kgm,뷰티풀 코란도,1.6 디젤 4WD,C5,28180000,1597,4450,1870,1630
kgm,뷰티풀 코란도,1.6 디젤 4WD,C5 플러스,27000000,1597,4450,1870,1630
kgm,뷰티풀 코란도,1.6 디젤 4WD,C7,30720000,1597,4450,1870,1630
kgm,뷰티풀 코란도,1.6 디젤 4WD,R-플러스,0,0,0,0,0
kgm,뷰티풀 코란도,1.6 디젤 4WD,딜라이트,27530000,1597,4450,1870,1630
kgm,뷰티풀 코란도,1.6 디젤 4WD,딜라이트 플러스,28400000,1597,4450,1870,1630
kgm,뷰티풀 코란도,1.6 디젤 4WD,샤이니,26160000,1597,4450,1870,1620
kgm,뷰티풀 코란도,1.6 디젤 4WD,판타스틱,29930000,1597,4450,1870,1630
kgm,슈퍼 렉스턴,2.0 디젤 2WD,RX4 고급형,24950000,1998,4735,1890,1840
kgm,슈퍼 렉스턴,2.0 디젤 2WD,RX4 고급형,24950000,1998,4735,1890,1840
kgm,슈퍼 렉스턴,2.0 디젤 2WD,RX4 고급형,25700000,1998,4735,1890,1840
kgm,슈퍼 렉스턴,2.0 디젤 2WD,RX4 브라운,27440000,1998,4735,1890,1840
kgm,슈퍼 렉스턴,2.0 디젤 2WD,RX4 최고급형,26550000,1998,4735,1890,1840
kgm,슈퍼 렉스턴,2.0 디젤 2WD,RX4 최고급형,26840000,1998,4735,1890,1840
kgm,슈퍼 렉스턴,2.0 디젤 2WD,RX4 최고급형,27490000,1998,4735,1890,1840
kgm,슈퍼 렉스턴,2.0 디젤 4WD,RX4 고급형,0,0,0,0,0
kgm,슈퍼 렉스턴,2.0 디젤 4WD,RX4 브라운,33820000,1998,4735,1890,1840
kgm,슈퍼 렉스턴,2.0 디젤 4WD,RX4 최고급형,0,0,0,0,0
kgm,슈퍼 렉스턴,2.7 디젤 2WD,RX5 고급형,30820000,2696,4735,1890,1840
kgm,슈퍼 렉스턴,2.7 디젤 2WD,RX5 고급형,28400000,2696,4735,1890,1840
kgm,슈퍼 렉스턴,2.7 디젤 2WD,RX5 고급형,27350000,2696,4735,1890,1840
kgm,슈퍼 렉스턴,2.7 디젤 2WD,RX6 고급형,28250000,2696,4735,1890,1840
kgm,슈퍼 렉스턴,2.7 디젤 2WD,RX6 최고급형,31490000,2696,4735,1890,1840
kgm,슈퍼 렉스턴,2.7 디젤 4WD,RX6 고급형,29900000,2696,4735,1890,1840
kgm,슈퍼 렉스턴,2.7 디젤 4WD,RX6 브라운 스페셜,33820000,2696,4735,1890,1840
kgm,슈퍼 렉스턴,2.7 디젤 4WD,RX6 브라운 에디션,33620000,2696,4735,1890,1840
