brand,archive_source_id,archive_model_name,archive_model_code,archive_model_url,archive_price_row_count,primary_source_kind,primary_has_launch_price,primary_has_trim_selector,primary_has_displacement,official_source_id,official_model_name,official_model_url,official_price_url,official_catalog_url,official_effective_text,supplement_match_status,supplement_match_reason,supplement_match_score
hyundai,archive_bobaedream_hyundai_index,글로벌900,2485,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2485&level_no=&level2_no=&year_no=,5,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,유니시티,2486,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2486&level_no=&level2_no=&year_no=,24,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,더 뉴 아이오닉 6,2917,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2917&level_no=&level2_no=&year_no=,13,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,더 뉴 아이오닉 6 nline 포함,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/ioniq6-pe_price.pdf,https://www.hyundai.com/contents/repn-car/catalog/the-new-ioniq6-catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
hyundai,archive_bobaedream_hyundai_index,아이오닉6,2747,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2747&level_no=&level2_no=&year_no=,9,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,ST1,2839,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2839&level_no=&level2_no=&year_no=,7,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,ST1,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/st1_2026_price.pdf,https://www.hyundai.com/contents/repn-car/catalog/st1_catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
hyundai,archive_bobaedream_hyundai_index,아이오닉 6 N,2937,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2937&level_no=&level2_no=&year_no=,1,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,아이오닉 6 N,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/ioniq6-n_price.pdf,https://www.hyundai.com/contents/repn-car/catalog/ioniq6-n_catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
hyundai,archive_bobaedream_hyundai_index,캐스퍼 일렉트릭,2859,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2859&level_no=&level2_no=&year_no=,3,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
hyundai,archive_bobaedream_hyundai_index,아이오닉9,2883,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=49&model_no=2883&level_no=&level2_no=&year_no=,18,market_archive_index,Y,Y,Y,official_hyundai_catalog_index,아이오닉 9 NEW,https://www.hyundai.com/kr/ko/e/vehicles/catalog-price-download,https://www.hyundai.com/contents/repn-car/catalog/ioniq9-2027-price.pdf,https://www.hyundai.com/contents/repn-car/catalog/ioniq9-catalog.pdf,2026년 3월 기준 ('26.03.13 업데이트),matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,더 뉴 K3 [2세대],2445,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2445&level_no=&level2_no=&year_no=,5,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,올 뉴 K3,1898,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1898&level_no=&level2_no=&year_no=,17,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 K3,1689,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1689&level_no=&level2_no=&year_no=,36,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,K3,1527,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1527&level_no=&level2_no=&year_no=,29,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 K3 쿱,2363,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2363&level_no=&level2_no=&year_no=,6,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,K3 쿱,1582,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1582&level_no=&level2_no=&year_no=,9,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 K5 3세대,2815,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2815&level_no=&level2_no=&year_no=,17,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 K5 하이브리드 3세대,2816,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2816&level_no=&level2_no=&year_no=,4,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,K5 3세대,2105,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2105&level_no=&level2_no=&year_no=,16,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,K5 하이브리드 3세대,2106,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2106&level_no=&level2_no=&year_no=,4,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 K5 2세대,1893,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1893&level_no=&level2_no=&year_no=,34,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 K5 하이브리드 2세대,1912,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1912&level_no=&level2_no=&year_no=,6,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,K5 2세대,1662,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1662&level_no=&level2_no=&year_no=,81,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,K5 하이브리드 2세대,1729,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1729&level_no=&level2_no=&year_no=,11,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 K5,1574,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1574&level_no=&level2_no=&year_no=,31,market_archive_index,Y,Y,Y,official_kia_catalog_index,K5,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_k5.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_k5.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,K5,1238,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1238&level_no=&level2_no=&year_no=,44,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,K5 하이브리드,1417,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1417&level_no=&level2_no=&year_no=,15,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,K7 프리미어,2007,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2007&level_no=&level2_no=&year_no=,16,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,K7 프리미어 하이브리드,2077,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2077&level_no=&level2_no=&year_no=,3,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,올 뉴 K7,1692,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1692&level_no=&level2_no=&year_no=,43,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,올 뉴 K7 하이브리드,1783,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1783&level_no=&level2_no=&year_no=,9,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 K7,1540,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1540&level_no=&level2_no=&year_no=,18,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,K7 하이브리드,1600,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1600&level_no=&level2_no=&year_no=,6,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 프레스티지 K7,1398,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1398&level_no=&level2_no=&year_no=,17,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,K7,1160,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1160&level_no=&level2_no=&year_no=,31,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 K9 [RJ],2392,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2392&level_no=&level2_no=&year_no=,12,market_archive_index,Y,Y,Y,official_kia_catalog_index,K9,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_k9.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_k9.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,더 K9,1903,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1903&level_no=&level2_no=&year_no=,28,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 K9,1641,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1641&level_no=&level2_no=&year_no=,13,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,K9,1505,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1505&level_no=&level2_no=&year_no=,20,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,디 올 뉴 니로,2467,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2467&level_no=&level2_no=&year_no=,7,market_archive_index,Y,Y,Y,official_kia_catalog_index,니로,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_niro.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_niro.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,디 올 뉴 니로 EV,2721,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2721&level_no=&level2_no=&year_no=,2,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,니로 플러스,2720,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2720&level_no=&level2_no=&year_no=,4,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 니로,1982,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1982&level_no=&level2_no=&year_no=,11,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,니로,1700,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1700&level_no=&level2_no=&year_no=,11,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,니로 EV,1969,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1969&level_no=&level2_no=&year_no=,4,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 기아 레이,2751,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2751&level_no=&level2_no=&year_no=,11,market_archive_index,Y,Y,Y,official_kia_catalog_index,레이,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ray.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ray.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,더 뉴 기아 레이 EV,2806,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2806&level_no=&level2_no=&year_no=,6,market_archive_index,Y,Y,Y,official_kia_catalog_index,레이 EV,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ray-ev.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ray-ev.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,더 뉴 레이,1887,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1887&level_no=&level2_no=&year_no=,25,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,레이,1467,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1467&level_no=&level2_no=&year_no=,35,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,X-트렉,576,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=576&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴 그랜버드,1474,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1474&level_no=&level2_no=&year_no=,33,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,그랜버드,59,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=59&level_no=&level2_no=&year_no=,12,market_archive_index,Y,Y,Y,official_kia_catalog_index,그랜버드,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_new-granbird.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_new-granbird.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,라이노,65,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=65&level_no=&level2_no=&year_no=,25,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,레토나,46,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=46&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,로체 이노베이션,972,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=972&level_no=&level2_no=&year_no=,24,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,로체 어드밴스,921,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=921&level_no=&level2_no=&year_no=,18,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,로체,778,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=778&level_no=&level2_no=&year_no=,37,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,록스타,39,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=39&level_no=&level2_no=&year_no=,12,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,록스타 R2,40,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=40&level_no=&level2_no=&year_no=,7,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 모닝 [JA],2787,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2787&level_no=&level2_no=&year_no=,6,market_archive_index,Y,Y,Y,official_kia_catalog_index,모닝,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_morning.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_morning.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,리오,31,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=31&level_no=&level2_no=&year_no=,34,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,리오SF,66,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=66&level_no=&level2_no=&year_no=,22,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,모닝 어반,2304,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2304&level_no=&level2_no=&year_no=,8,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,올 뉴 모닝 [JA],1784,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1784&level_no=&level2_no=&year_no=,20,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 모닝,1643,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1643&level_no=&level2_no=&year_no=,11,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,올 뉴 모닝,1366,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1366&level_no=&level2_no=&year_no=,26,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴모닝,931,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=931&level_no=&level2_no=&year_no=,28,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,모닝,631,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=631&level_no=&level2_no=&year_no=,17,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 봉고3,2093,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2093&level_no=&level2_no=&year_no=,78,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,모하비 더 마스터,2018,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2018&level_no=&level2_no=&year_no=,13,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 모하비,1707,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1707&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,봉고3 EV,2213,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2213&level_no=&level2_no=&year_no=,6,market_archive_index,Y,Y,Y,official_kia_catalog_index,봉고Ⅲ EV,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_bongo3-ev.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_bongo3-ev.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,모하비,926,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=926&level_no=&level2_no=&year_no=,69,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,봉고3,634,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=634&level_no=&level2_no=&year_no=,232,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,봉고 프론티어,63,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=63&level_no=&level2_no=&year_no=,56,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,와이드 봉고,48,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=48&level_no=&level2_no=&year_no=,12,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,봉고,820,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=820&level_no=&level2_no=&year_no=,6,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,베스타,2492,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2492&level_no=&level2_no=&year_no=,5,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴베스타,68,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=68&level_no=&level2_no=&year_no=,22,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,하이베스타,1475,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1475&level_no=&level2_no=&year_no=,28,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,복사,20,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=20&level_no=&level2_no=&year_no=,5,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,브리사,57,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=57&level_no=&level2_no=&year_no=,7,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,비스토,32,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=32&level_no=&level2_no=&year_no=,12,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,와이드복사,2493,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2493&level_no=&level2_no=&year_no=,3,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,스팅어 마이스터,2338,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2338&level_no=&level2_no=&year_no=,12,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 스포티지,2875,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2875&level_no=&level2_no=&year_no=,12,market_archive_index,Y,Y,Y,official_kia_catalog_index,스포티지,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_sportage.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_sportage.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,스토닉,1841,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1841&level_no=&level2_no=&year_no=,14,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 스포티지 하이브리드,2876,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2876&level_no=&level2_no=&year_no=,8,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,스팅어,1827,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1827&level_no=&level2_no=&year_no=,27,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,디 올 뉴 스포티지,2397,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2397&level_no=&level2_no=&year_no=,30,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,디 올 뉴 스포티지 하이브리드,2406,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2406&level_no=&level2_no=&year_no=,5,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,스포티지 더 볼드,1926,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1926&level_no=&level2_no=&year_no=,57,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 쏘렌토 4세대,2800,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2800&level_no=&level2_no=&year_no=,20,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,스포티지 4세대,1675,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1675&level_no=&level2_no=&year_no=,30,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 스포티지R,1613,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1613&level_no=&level2_no=&year_no=,22,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 쏘렌토 4세대 하이브리드,2801,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2801&level_no=&level2_no=&year_no=,10,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,스포티지R,1235,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1235&level_no=&level2_no=&year_no=,26,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴 스포티지,709,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=709&level_no=&level2_no=&year_no=,102,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,스포티지,38,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=38&level_no=&level2_no=&year_no=,29,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,쏘렌토 4세대,2296,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2296&level_no=&level2_no=&year_no=,21,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,쏘렌토 4세대 하이브리드,2401,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=2401&level_no=&level2_no=&year_no=,8,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,더 뉴 쏘렌토,1843,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1843&level_no=&level2_no=&year_no=,58,market_archive_index,Y,Y,Y,official_kia_catalog_index,쏘렌토,https://www.kia.com/kr/vehicles/catalog-price,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_sorento.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_sorento.pdf,,matched,exact_or_alias,100
kia,archive_bobaedream_kia_index,올 뉴 쏘렌토,1619,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1619&level_no=&level2_no=&year_no=,39,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,뉴 쏘렌토R,1522,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1522&level_no=&level2_no=&year_no=,33,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
kia,archive_bobaedream_kia_index,쏘렌토R,1058,https://m.bobaedream.co.kr/calculator/carinfo?maker_no=3&model_no=1058&level_no=&level2_no=&year_no=,72,market_archive_index,Y,Y,Y,,,,,,,unmatched,,0
