brand,model_name,level_name,class_name,launch_price_krw,displacement_cc,body_length_mm,body_width_mm,body_height_mm,major_category
kia,오피러스 프리미엄,2.7,GH270 스페셜,35740000,2656,5000,1850,1485,sedan
kia,오피러스 프리미엄,2.7,GH270 스페셜 럭셔리,37910000,2656,5000,1850,1485,sedan
kia,오피러스 프리미엄,2.7,GH270 스페셜 럭셔리,39270000,2656,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.3,GH330 고급형,40420000,3342,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.3,GH330 고급형,41860000,3342,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.3,GH330 고급형 럭셔리,43140000,3342,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.3,GH330 고급형 럭셔리,44680000,3342,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.3,GH330 노블레스,42890000,3342,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.3,GH330 럭셔리,37710000,3342,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.3,GH330 스페셜,39210000,3342,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.3,GH330 스페셜,39210000,3342,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.3,GH330 스페셜 럭셔리,40460000,3342,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.3,GH330 스페셜 럭셔리,41910000,3342,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.3,GH330 최고급형,44390000,3342,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.3,GH330 최고급형,45980000,3342,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.3,GH330 프레스티지,39960000,3342,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.3,GH330 프리미엄,47210000,3342,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.3,GH330 프리미엄,48900000,3342,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.8,GH380 노블레스,50410000,3778,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.8,GH380 프리미엄,54530000,3778,5000,1850,1485,sedan
kia,오피러스 프리미엄,3.8,GH380 프리미엄,56480000,3778,5000,1850,1485,sedan
kia,올 뉴 K3,1.6,노블레스,21790000,1598,4640,1800,1440,sedan
kia,올 뉴 K3,1.6,노블레스,21990000,1598,4640,1800,1440,sedan
kia,올 뉴 K3,1.6,럭셔리,17770000,1598,4640,1800,1440,sedan
kia,올 뉴 K3,1.6,럭셔리,17960000,1598,4640,1800,1440,sedan
kia,올 뉴 K3,1.6,시그니처,21400000,1598,4655,1800,1440,sedan
kia,올 뉴 K3,1.6,트렌디,15610000,1598,4640,1800,1440,sedan
kia,올 뉴 K3,1.6,트렌디,0,1598,4640,1800,1440,sedan
kia,올 뉴 K3,1.6,프레스티지,19930000,1598,4640,1800,1440,sedan
kia,올 뉴 K3,1.6,프레스티지,20120000,1598,4640,1800,1440,sedan
kia,올 뉴 K3,1.6 터보 4도어,GT 베이직,21700000,1591,4640,1800,1440,sedan
kia,올 뉴 K3,1.6 터보 4도어,GT 플러스,24250000,1591,4640,1800,1440,sedan
kia,올 뉴 K3,1.6 터보 5도어,GT 베이직,22240000,1591,4510,1800,1440,sedan
kia,올 뉴 K3,1.6 터보 5도어,GT 시그니처,25130000,1591,4525,1800,1440,sedan
kia,올 뉴 K3,1.6 터보 5도어,GT 플러스,24640000,1591,4510,1800,1440,sedan
kia,올 뉴 K7,2.2 디젤,노블레스,37240000,2199,4970,1870,1470,sedan
kia,올 뉴 K7,2.2 디젤,리미티드,35900000,2199,4970,187,1470,sedan
kia,올 뉴 K7,2.2 디젤,리미티드 에디션,35700000,2199,4970,187,1470,sedan
kia,올 뉴 K7,2.2 디젤,프레스티지,33080000,2199,4970,187,1470,sedan
kia,올 뉴 K7,2.2 디젤,프레스티지,34780000,2199,4970,1870,1470,sedan
kia,올 뉴 K7,2.4,노블레스,33290000,2359,4970,1870,1470,sedan
kia,올 뉴 K7,2.4,리미티드,0,2359,4970,1870,1470,sedan
kia,올 뉴 K7,2.4,리미티드,32690000,2359,4970,1870,1470,sedan
kia,올 뉴 K7,2.4,리미티드 에디션,32900000,2359,4970,1870,1470,sedan
kia,올 뉴 K7,2.4,월드컵 에디션,35000000,2359,4970,1870,1470,sedan
kia,올 뉴 K7,2.4,프레스티지,30900000,2359,4970,1870,1470,sedan
kia,올 뉴 K7,2.4,프레스티지,30900000,2359,4970,1870,1470,sedan
kia,올 뉴 K7,2.4,프레스티지,30480000,2359,4970,1870,1470,sedan
kia,올 뉴 K7,2.4,프레스티지,30530000,2359,4970,1870,1470,sedan
kia,올 뉴 K7,3.0,노블레스,35450000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.0,리미티드,34850000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.0,프레스티지,33130000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.0,프레스티지,33030000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.0 LPi,럭셔리,27050000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.0 LPi,럭셔리,27050000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.0 LPi,프레스티지,32550000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.0 LPi,프레스티지,32650000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.0 LPi (렌터카용),디럭스,26250000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.0 LPi (렌터카용),디럭스,26250000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.0 LPi (렌터카용),프레스티지,32400000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.0 LPi (장애인용),노블레스,33550000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.0 LPi (장애인용),노블레스,33650000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.0 LPi (장애인용),프레스티지,29200000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.0 LPi (택시형),디럭스,25100000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.0 LPi (택시형),럭셔리,27850000,2999,4970,1870,1470,sedan
kia,올 뉴 K7,3.3,노블레스,34900000,3342,4970,1870,1470,sedan
kia,올 뉴 K7,3.3,노블레스,35600000,3342,4970,1870,1470,sedan
kia,올 뉴 K7,3.3,노블레스,37090000,3342,4970,1870,1470,sedan
kia,올 뉴 K7,3.3,노블레스 스페셜,39200000,3342,4970,1870,1470,sedan
kia,올 뉴 K7,3.3,노블레스 스페셜,39750000,3342,4970,1870,1470,sedan
kia,올 뉴 K7,3.3,노블레스 스페셜,39170000,3342,4970,1870,1470,sedan
kia,올 뉴 K7,3.3,노블레스 스페셜,39690000,3342,4970,1870,1470,sedan
kia,올 뉴 K7,3.3,리미티드 에디션,36700000,3342,4970,1870,1470,sedan
kia,올 뉴 K7,3.3,리미티드 플러스,37100000,3342,4970,1870,1470,sedan
kia,올 뉴 K7,3.3,리미티드 플러스,36570000,3342,4970,1870,1470,sedan
kia,올 뉴 K7 하이브리드,2.4 HEV,노블레스,40230000,2359,4970,1870,1470,sedan
kia,올 뉴 K7 하이브리드,2.4 HEV,노블레스,38020000,2359,4970,1870,1470,sedan
kia,올 뉴 K7 하이브리드,2.4 HEV,노블레스,39120000,2359,4970,1870,1470,sedan
kia,올 뉴 K7 하이브리드,2.4 HEV,노블레스 스페셜,41180000,2359,4970,1870,1470,sedan
kia,올 뉴 K7 하이브리드,2.4 HEV,노블레스 스페셜,40430000,2359,4970,1870,1470,sedan
kia,올 뉴 K7 하이브리드,2.4 HEV,노블레스 스페셜,40950000,2359,4970,1870,1470,sedan
kia,올 뉴 K7 하이브리드,2.4 HEV,프레스티지,37180000,2359,4970,1870,1470,sedan
kia,올 뉴 K7 하이브리드,2.4 HEV,프레스티지,36650000,2359,4970,1870,1470,sedan
kia,올 뉴 K7 하이브리드,2.4 HEV,프레스티지,36750000,2359,4970,1870,1470,sedan
kia,올 뉴 모닝,1.0,W 스페셜,11740000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,디럭스,10000000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,디럭스,10700000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,디럭스 스페셜,10500000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,디럭스 트렌디,0,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,럭셔리,11760000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,럭셔리 스포츠,11050000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,스마트,9080000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,스마트,9110000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,스마트 스페셜,9600000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,스마트 스페셜,9880000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,스포츠,11830000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,에코 다이나믹스 스마트,11630000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,에코 다이나믹스 트렌디,13530000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,에코플러스 디럭스 스페셜,12630000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,에코플러스 럭셔리,13180000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,에코플러스 스마트,10850000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0,트렌디,11270000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0 바이퓨얼,디럭스,11300000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0 바이퓨얼,디럭스 스페셜,11800000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0 바이퓨얼,럭셔리,12350000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0 바이퓨얼,럭셔리,12690000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0 바이퓨얼,스마트,10410000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝,1.0 바이퓨얼,트렌디,12570000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0,디럭스,9900000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0,디럭스,10100000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0,럭셔리,11800000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0,럭셔리,12150000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0,레이디,12200000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0,베이직 플러스,9500000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0,베이직 플러스,9500000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0,트렌디,10900000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0,트렌디,11100000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0,프레스티지,12650000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0,프레스티지,13100000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0 LPi,디럭스,10900000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0 LPi,디럭스,12350000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0 LPi,럭셔리,12500000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0 LPi,럭셔리,14200000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0 밴,-,9450000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0 밴,고급형,9750000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0 터보,럭셔리,14540000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0 터보,프레스티지,15440000,998,3595,1595,1485,hatchback
kia,올 뉴 모닝 [JA],1.0 터보,프레스티지,15890000,998,3595,1595,1485,hatchback
kia,올 뉴 쏘렌토,2.0 가솔린 터보 2WD,노블레스,30600000,1998,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 가솔린 터보 2WD,프레스티지,28250000,1998,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 가솔린 터보 4WD,노블레스,0,1998,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 가솔린 터보 4WD,프레스티지,30350000,1998,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 디젤 2WD,노블레스,31350000,1995,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 디젤 2WD,노블레스,31500000,1995,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 디젤 2WD,노블레스,31650000,1995,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 디젤 2WD,노블레스 스페셜,33200000,1995,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 디젤 2WD,노블레스 스페셜,33200000,1995,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 디젤 2WD,노블레스 스페셜,33350000,1995,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 디젤 2WD,디럭스,27650000,1995,4780,1890,1685,suv
kia,올 뉴 쏘렌토,2.0 디젤 2WD,디럭스,27650000,1995,4780,1890,1685,suv
kia,올 뉴 쏘렌토,2.0 디젤 2WD,럭셔리,28450000,1995,4780,1890,1685,suv
kia,올 뉴 쏘렌토,2.0 디젤 2WD,럭셔리,28450000,1995,4780,1890,1685,suv
kia,올 뉴 쏘렌토,2.0 디젤 2WD,럭셔리,27850000,1995,4780,1890,1685,suv
kia,올 뉴 쏘렌토,2.0 디젤 2WD,프레스티지,29850000,1995,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 디젤 2WD,프레스티지,29850000,1995,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 디젤 2WD,프레스티지,29850000,1995,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 디젤 4WD,노블레스,33450000,1995,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 디젤 4WD,노블레스,33600000,1995,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 디젤 4WD,노블레스 스페셜,35300000,1995,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 디젤 4WD,프레스티지,31950000,1995,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.0 디젤 4WD,프레스티지,31950000,1995,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.2 디젤 2WD,노블레스,32190000,2199,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.2 디젤 2WD,노블레스,31950000,2199,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.2 디젤 2WD,노블레스,32100000,2199,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.2 디젤 2WD,노블레스 스페셜,34060000,2199,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.2 디젤 2WD,노블레스 스페셜,33650000,2199,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.2 디젤 2WD,노블레스 스페셜,33800000,2199,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.2 디젤 2WD,럭셔리,29250000,2199,4780,1890,1685,suv
kia,올 뉴 쏘렌토,2.2 디젤 2WD,프레스티지,30670000,2199,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.2 디젤 2WD,프레스티지,30300000,2199,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.2 디젤 2WD,프레스티지,30300000,2199,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.2 디젤 4WD,노블레스,33900000,2199,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.2 디젤 4WD,노블레스,34050000,2199,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.2 디젤 4WD,노블레스 스페셜,35750000,2199,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.2 디젤 4WD,노블레스 스페셜,35750000,2199,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.2 디젤 4WD,프레스티지,32400000,2199,4780,1890,1690,suv
kia,올 뉴 쏘렌토,2.2 디젤 4WD,프레스티지,32400000,2199,4780,1890,1690,suv
kia,올 뉴 쏘울,1.6,그린존,19050000,1591,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6,노블레스,20150000,1591,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6,노블레스,20300000,1591,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6,노블레스,20370000,1591,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6,럭셔리,14450000,1591,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6,럭셔리,14500000,1591,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6,럭셔리,14230000,1591,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6,레드존,20100000,1591,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6,레드존,20250000,1591,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6,레드존,19980000,1591,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6,브라운존,21200000,1591,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6,트렌디,16930000,1591,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6,프레스티지,18000000,1591,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6,프레스티지,18150000,1591,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6,프레스티지,18160000,1591,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6 디젤,노블레스,21050000,1582,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6 디젤,노블레스,21100000,1582,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6 디젤,노블레스,21400000,1582,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6 디젤,노블레스 스페셜,22330000,1582,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6 디젤,브라운존,22100000,1582,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6 디젤,액티브존,21950000,1582,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6 디젤,프레스티지,19800000,1582,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6 디젤,프레스티지,19850000,1582,4140,1800,1600,suv
kia,올 뉴 쏘울,1.6 디젤,프레스티지,20370000,1582,4140,1800,1600,suv
kia,올 뉴 카니발,2.2 디젤 11인승,노블레스,0,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 11인승,디럭스,0,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 11인승,럭셔리,0,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 11인승,프레스티지,0,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 11인승 아웃도어,프레스티지,34480000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 11인승 하이리무진,럭셔리,46390000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 11인승 하이리무진,프레스티지,49850000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 7인승 리무진,VIP,35300000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 7인승 리무진,VIP,35550000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 7인승 리무진,VIP,35950000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 7인승 리무진,매직스페이스,35400000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 7인승 리무진,프레지던트,0,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 7인승 리무진,프레지던트,39500000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 7인승 리무진,프레지던트,39700000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 7인승 아웃도어,VIP,44910000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 7인승 아웃도어,VIP,45840000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 7인승 하이리무진,VIP,52530000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 7인승 하이리무진,VIP,53720000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 7인승 하이리무진,VIP,54650000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 7인승 하이리무진,프레지던트,56960000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 7인승 하이리무진,프레지던트,59380000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 7인승 하이리무진,프레지던트,59430000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승,노블레스,36300000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 9인승,노블레스,36300000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 9인승,노블레스,37050000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 9인승,노블레스,0,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 9인승,노블레스 스페셜,0,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 9인승,럭셔리,29900000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 9인승,럭셔리,29900000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 9인승,럭셔리,30450000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 9인승,럭셔리,30450000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 9인승,프레스티지,32700000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 9인승,프레스티지,32700000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 9인승,프레스티지,33400000,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 9인승,프레스티지,0,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 9인승,프레스티지 하이루프,39800000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승,프레스티지 하이루프,40220000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 아웃도어,럭셔리,34480000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 아웃도어,럭셔리,34480000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 아웃도어,프레스티지,39080000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 아웃도어,프레스티지,40000000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 하이리무진,노블레스,54150000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 하이리무진,노블레스,55390000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 하이리무진,노블레스,55440000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 하이리무진,럭셔리,46390000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 하이리무진,럭셔리,46390000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 하이리무진,럭셔리,48100000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 하이리무진,럭셔리,48150000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 하이리무진,프레스티지,49850000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 하이리무진,프레스티지,49850000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 하이리무진,프레스티지,50710000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 하이리무진,프레스티지,51630000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 하이리무진,프레스티지 하이루프,0,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 9인승 하이리무진,프레스티지 하이루프,42720000,2199,5115,1985,2040,van
kia,올 뉴 카니발,2.2 디젤 어린이보호차,11인승,0,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 어린이보호차,9인승,0,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 하이리무진 (특장업체),-,0,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 휠체어리프트,5인승,0,2199,5115,1985,1755,van
kia,올 뉴 카니발,2.2 디젤 휠체어리프트,6인승,0,2199,5115,1985,1755,van
kia,올 뉴 카니발,3.3 가솔린 7인승 리무진,프레지던트,36420000,3342,5115,1985,1755,van
kia,올 뉴 카니발,3.3 가솔린 7인승 리무진,프레지던트,37700000,3342,5115,1985,1755,van
kia,올 뉴 카니발,3.3 가솔린 7인승 리무진,프레지던트,37900000,3342,5115,1985,1755,van
kia,올 뉴 카니발,3.3 가솔린 7인승 하이리무진,프레지던트,55190000,3342,5115,1985,2040,van
kia,올 뉴 카니발,3.3 가솔린 7인승 하이리무진,프레지던트,57570000,3342,5115,1985,2040,van
kia,올 뉴 카니발,3.3 가솔린 7인승 하이리무진,프레지던트,57620000,3342,5115,1985,2040,van
kia,올 뉴 카니발,3.3 가솔린 9인승,노블레스,35100000,3342,5115,1985,1755,van
kia,올 뉴 카니발,3.3 가솔린 9인승,노블레스,35650000,3342,5115,1985,1755,van
kia,올 뉴 카니발,3.3 가솔린 9인승,노블레스,35800000,3342,5115,1985,1755,van
kia,올 뉴 카니발,3.3 가솔린 9인승 하이리무진,노블레스,52750000,3342,5115,1985,1755,van
kia,올 뉴 카니발,3.3 가솔린 9인승 하이리무진,노블레스,53990000,3342,5115,1985,1755,van
kia,올 뉴 카니발,3.3 가솔린 9인승 하이리무진,노블레스,54040000,3342,5115,1985,1755,van
kia,올 뉴 카니발,3.3 가솔린 하이리무진 (특장업체),-,0,3342,5115,1985,1755,van
kia,올 뉴 카렌스,1.7 디젤 5인승,노블레스,27150000,1685,4525,1805,1610,van
kia,올 뉴 카렌스,1.7 디젤 5인승,노블레스,25100000,1685,4525,1805,1610,van
kia,올 뉴 카렌스,1.7 디젤 5인승,디럭스,20850000,1685,4525,1805,1610,van
kia,올 뉴 카렌스,1.7 디젤 5인승,럭셔리,22350000,1685,4525,1805,1610,van
kia,올 뉴 카렌스,1.7 디젤 5인승,럭셔리,21100000,1685,4525,1805,1610,van
kia,올 뉴 카렌스,1.7 디젤 5인승,에코 다이나믹스,23930000,1685,4525,1805,1610,van
kia,올 뉴 카렌스,1.7 디젤 5인승,트렌디,22240000,1685,4525,1805,1610,van
kia,올 뉴 카렌스,1.7 디젤 5인승,프레스티지,24200000,1685,4525,1805,1610,van
kia,올 뉴 카렌스,1.7 디젤 5인승,프레스티지,22930000,1685,4525,1805,1610,van
kia,올 뉴 카렌스,1.7 디젤 5인승,프레스티지,23910000,1685,4525,1805,1610,van
kia,올 뉴 카렌스,1.7 디젤 7인승,노블레스,27150000,1685,4525,1805,4525,van
kia,올 뉴 카렌스,1.7 디젤 7인승,디럭스,21350000,1685,4525,1805,4525,van
kia,올 뉴 카렌스,1.7 디젤 7인승,럭셔리,22850000,1685,4525,1805,4525,van
kia,올 뉴 카렌스,1.7 디젤 7인승,프레스티지,24200000,1685,4525,1805,4525,van
kia,올 뉴 카렌스,2.0 LPi 7인승,노블레스,25950000,1998,4525,1805,1610,van
kia,올 뉴 카렌스,2.0 LPi 7인승,노블레스,23950000,1998,4525,1805,1610,van
kia,올 뉴 카렌스,2.0 LPi 7인승,노블레스,23810000,1998,4525,1805,1610,van
kia,올 뉴 카렌스,2.0 LPi 7인승,디럭스,18000000,1998,4525,1805,1610,van
kia,올 뉴 카렌스,2.0 LPi 7인승,럭셔리,21150000,1998,4525,1805,1610,van
kia,올 뉴 카렌스,2.0 LPi 7인승,럭셔리,18300000,1998,4525,1805,1610,van
