brand,model_name,trim_name,major_category,size_score,model_year,vehicle_age_years,color,mileage_km,price_manwon
hyundai,디 올 뉴 투싼 하이브리드,프리미엄,suv,45.310245,2021,5.08,회색,87516.0,2470
kgm,티볼리,VX,suv,15.007215,2016,10.25,빨강(주홍),125872.0,630
kia,더 뉴 쏘렌토 4세대,노블레스,suv,79.292929,2024,2.42,미색,16870.0,3590
renault,SM6,SE,sedan,48.071979,2024,0.83,흰색,1.0,2100
renault,SM6,SE,sedan,48.071979,2024,0.83,흰색,1.0,2100
hyundai,더 뉴 아반떼 하이브리드 [CN7],인스퍼레이션,sedan,12.85347,2025,0.67,흰색,5019.0,2990
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2018,8.17,미색,99912.0,890
hyundai,싼타페 더 프라임,익스클루시브,suv,60.38961,2022,3.5,회색,173701.0,1999
kia,카니발 4세대,프레스티지,van,44.808743,2023,3.25,검정,77858.0,2720
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.25,검정,50270.0,7600
chevrolet,올 뉴 말리부,LTZ 프리미엄,sedan,54.627249,2017,9.17,흰색,81584.0,1220
kgm,베리 뉴 티볼리,V3,suv,18.686869,2022,3.67,흰색,108748.0,1390
hyundai,그랜저IG 하이브리드,프리미엄,sedan,64.010283,2019,7.0,회색,144336.0,1590
kia,K5,노블레스,sedan,27.377892,2016,10.67,검정,87704.0,950
hyundai,더 뉴 아반떼 [CN7],모던,sedan,13.174807,2024,2.83,검정,16018.0,2140
kia,디 올 뉴 니로,시그니처,suv,17.965368,2022,3.83,미색,136376.0,2280
kia,K8 하이브리드,시그니처,sedan,62.724936,2022,4.25,회색,104006.0,2780
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2021,5.25,흰색,92362.0,2290
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2019,6.92,진주색,26153.0,930
hyundai,그랜저HG,모던 컬렉션,sedan,61.568123,2017,9.42,검정색,105267.0,920
kgm,더 뉴 렉스턴 스포츠,프레스티지,truck,51.219512,2022,4.17,회색,47534.0,2600
kgm,뷰티풀 코란도,C5 플러스,suv,32.395382,2021,5.67,흰색,49550.0,1680
chevrolet,트랙스 크로스오버,RS,suv,21.428571,2024,2.67,회색,63606.0,2130
kia,디 올 뉴 스포티지,프레스티지,suv,53.391053,2022,4.58,미색,60728.0,2740
kia,K8 하이브리드,시그니처,sedan,62.724936,2023,3.33,검정,77177.0,3350
kia,카니발 4세대,시그니처,van,92.896175,2021,4.83,검정,53102.0,3140
kia,셀토스,노블레스,suv,25.252525,2020,5.92,미색,64859.0,1980
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2020,5.5,흰색,49464.0,4210
kia,올 뉴 카니발,럭셔리,van,71.038251,2018,8.33,검정,169365.0,990
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.42,"파랑(남색,곤색)",115800.0,5100
hyundai,더 뉴 그랜드스타렉스,스타일,van,63.387978,2021,5.0,흰색,37563.0,1690
kgm,더 뉴 렉스턴 스포츠,익스페디션,truck,0.0,2023,3.33,흰색,47340.0,2990
kia,더 뉴 카니발 4세대,시그니처,van,73.224044,2024,2.17,미색,44214.0,5400
kia,더 뉴 카니발,프레스티지,van,55.191257,2020,6.25,검정,82876.0,1850
kia,카니발 4세대,노블레스,van,69.398907,2021,5.25,미색,104106.0,2480
kia,디 올 뉴 스포티지 하이브리드,프레스티지,suv,47.763348,2023,3.58,회색,51325.0,2880
renault,더 뉴 QM6,RE,suv,56.709957,2020,5.33,흰색,80917.0,1580
kia,레이,,hatchback,53.367876,2016,9.25,흰색,270000.0,370
hyundai,그랜드스타렉스,스마트,van,60.10929,2017,8.75,흰색,329021.0,650
kia,더 뉴 니로,노블레스 스페셜,suv,13.131313,2021,5.42,"파랑(남색,곤색)",130731.0,1750
hyundai,그랜드스타렉스,스마트,van,60.10929,2017,8.83,흰색,321197.0,650
kia,봉고3,더블캡,truck,26.829268,2019,7.67,청색,145387.0,1100
hyundai,LF쏘나타,스마트 스페셜,sedan,53.984576,2019,7.42,흰색,91485.0,1400
hyundai,디 올 뉴 팰리세이드,캘리그래피,suv,98.989899,2025,0.58,회색,10268.0,6180
kia,더 뉴 모하비,프레지던트,suv,89.75469,2017,8.75,검정색,197291.0,1488
kia,K5,프레스티지,sedan,27.377892,2019,7.5,회색,103101.0,1230
hyundai,더 뉴 투싼,인스퍼레이션,suv,51.803752,2022,4.25,흰색,42700.0,2860
hyundai,디 올 뉴 투싼 하이브리드,프리미엄,suv,45.310245,2023,2.33,회색,33152.0,2600
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2020,5.33,흰색,121052.0,4290
kia,올 뉴 카니발,럭셔리,van,71.038251,2018,8.25,검정,120458.0,2300
renault,클리오,인텐스 파노라믹,hatchback,46.632124,2019,6.42,흰색,146022.0,740
hyundai,쏘나타 하이브리드 [DN8],인스퍼레이션,sedan,32.51928,2022,4.33,회색,57727.0,2530
renault,QM6,RE 시그니처,suv,57.792208,2017,9.5,검정색,158836.0,890
hyundai,아반떼AD,밸류 플러스,sedan,8.033419,2018,8.25,회색,180236.0,740
hyundai,싼타페 더 프라임,익스클루시브,suv,60.38961,2023,3.25,흰색,21269.0,2990
hyundai,더 뉴 그랜저 하이브리드,르블랑,sedan,76.928021,2023,3.33,검정,36072.0,3399
kia,더 뉴 모하비,프레지던트,suv,89.75469,2018,8.67,검정,101280.0,1990
hyundai,아반떼AD,스마트,sedan,8.033419,2018,7.75,회색,97832.0,880
kia,더 뉴 셀토스,시그니처,suv,26.479076,2023,3.5,미색,67959.0,2450
hyundai,그랜드스타렉스,모던,van,60.10929,2017,8.83,회색,71593.0,1350
kia,더 K9,플래티넘Ⅱ,sedan,95.437018,2019,7.83,검정,127157.0,2250
kgm,뷰티풀 코란도,C5 플러스,suv,32.395382,2020,6.0,회색,79109.0,1580
hyundai,디 올 뉴 싼타페,프레스티지,suv,84.848485,2024,2.17,회색,21034.0,3550
hyundai,싼타페TM,프레스티지,suv,70.707071,2020,6.42,갈색(밤색),68650.0,2550
kia,디 올 뉴 스포티지 하이브리드,프레스티지,suv,47.763348,2023,2.75,회색,15395.0,2880
kia,디 올 뉴 스포티지,프레스티지,suv,53.391053,2023,3.33,미색,70844.0,2850
kia,올 뉴 K7,럭셔리,sedan,77.634961,2018,7.33,검정색,94546.0,1550
chevrolet,스파크,LS,hatchback,40.414508,2015,10.83,회색,91331.0,350
kia,K5,럭셔리,sedan,27.377892,2018,8.33,미색,112526.0,880
hyundai,싼타페 더 프라임,프리미엄,suv,60.02886,2018,8.42,"파랑(남색,곤색)",106405.0,1450
hyundai,스타리아,프레스티지,van,75.956284,2022,4.08,"파랑(남색,곤색)",53932.0,3280
renault,QM6,RE,suv,57.792208,2024,2.25,흰색,21084.0,2660
hyundai,아반떼AD,스마트,sedan,8.033419,2016,10.25,흰색,156328.0,850
chevrolet,트레일블레이저,RS,suv,29.076479,2022,4.17,흰색,168181.0,1790
hyundai,그랜저IG,익스클루시브 스페셜,sedan,72.043702,2018,8.58,회색,54428.0,2020
kia,디 올 뉴 스포티지 하이브리드,프레스티지,suv,47.763348,2022,4.33,검정,106410.0,2490
kia,K7 프리미어 하이브리드,노블레스,sedan,74.678663,2021,5.08,검정,106086.0,2250
kia,올 뉴 모닝 [JA],디럭스,hatchback,22.797927,2018,7.25,미색,106375.0,650
kia,K5,프레스티지,sedan,27.377892,2016,9.83,검정,157335.0,830
renault,뉴 QM3,RE,suv,3.751804,2018,8.5,빨강(주홍),59974.0,890
hyundai,그랜드스타렉스,CVX 럭셔리,van,56.010929,2016,11.0,회색,105801.0,1000
kia,K7 프리미어,트렌디,sedan,78.534704,2021,5.17,,,2100
kia,셀토스,그래비티,suv,25.036075,2021,5.5,미색,34293.0,2350
chevrolet,더 뉴 말리부,LT 스페셜,sedan,53.663239,2019,7.08,흰색,73000.0,1390
kia,K8 하이브리드,노블레스,sedan,62.724936,2023,3.67,검정,123688.0,2250
kia,더 뉴 레이,스탠다드,van,3.005464,2021,5.0,"파랑(남색,곤색)",57511.0,990
kia,K5,프레스티지,sedan,27.377892,2020,5.5,미색,88447.0,1950
kia,더 뉴 레이,스탠다드,van,3.005464,2021,5.0,"파랑(남색,곤색)",84753.0,950
renault,SM6,RE,sedan,48.071979,2020,6.25,검정색,133774.0,1080
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2020,6.25,흰색,87474.0,720
chevrolet,더 뉴 스파크,프리미어,hatchback,35.233161,2019,7.67,자주색,44132.0,880
kia,K5,프레스티지,sedan,27.377892,2019,7.17,흰색,177089.0,890
kia,더 뉴 K3,트렌디 스타일,sedan,4.691517,2017,9.42,미색,187555.0,650
kgm,베리 뉴 티볼리,V3,suv,18.686869,2022,3.75,흰색,88767.0,1400
kia,더 K9,플래티넘Ⅱ,sedan,95.437018,2019,7.75,검정,95405.0,2490
hyundai,싼타페TM,프레스티지,suv,70.707071,2020,6.42,회색,54192.0,2480
hyundai,LF쏘나타,모던,sedan,57.647815,2016,10.5,갈색(밤색),161883.0,890
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2025,1.67,흰색,36566.0,4990
kia,K5,노블레스,sedan,27.377892,2021,5.08,미색,33394.0,2290
kia,쏘렌토 4세대 하이브리드,시그니처,suv,68.326118,2021,5.17,미색,40919.0,3790
kia,K8 하이브리드,노블레스,sedan,62.724936,2022,4.17,검정,126031.0,2450
kia,올 뉴 모닝 [JA],럭셔리,hatchback,22.797927,2017,8.33,회색,90074.0,740
hyundai,그랜저IG,프리미엄,sedan,64.010283,2019,7.17,검정,117627.0,1540
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.17,흰색,42853.0,5150
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2025,1.17,흰색,14585.0,7390
hyundai,그랜드스타렉스,모던,van,60.10929,2016,10.17,회색,238527.0,840
kia,쏘렌토 4세대 하이브리드,시그니처,suv,68.326118,2023,3.17,미색,85420.0,3480
hyundai,디 올 뉴 싼타페 하이브리드,프레스티지,suv,82.900433,2024,2.17,쥐색,10361.0,3850
hyundai,더 뉴 투싼,인스퍼레이션,suv,51.803752,2021,5.08,흰색,55563.0,2770
hyundai,제네시스,프레스티지,sedan,89.845758,2017,8.33,회색,124982.0,1670
hyundai,제네시스,프리미엄,sedan,88.431877,2022,3.42,흰색,75525.0,3180
hyundai,디 올 뉴 싼타페,프레스티지,suv,84.848485,2024,2.17,흰색,11517.0,3400
hyundai,디 올 뉴 그랜저 하이브리드,익스클루시브,sedan,63.303342,2023,2.58,검정색,39946.0,3660
chevrolet,말리부,LT 디럭스팩,sedan,47.107969,2015,11.17,흰색,139673.0,620
chevrolet,더 뉴 스파크,LT,hatchback,35.233161,2020,5.83,흰색,62858.0,690
kgm,렉스턴 스포츠 칸,5링크 프로페셔널 S,truck,85.365854,2019,6.42,회색,51740.0,2100
hyundai,LF쏘나타 하이브리드,프리미엄 스페셜,sedan,57.647815,2019,7.25,회색,141408.0,1350
hyundai,그랜저IG,모범형,sedan,78.020566,2022,3.92,회색,54637.0,1990
kia,더 뉴 카니발,프레스티지,van,55.191257,2020,6.0,회색,113274.0,1690
kia,더 뉴 카니발,럭셔리,van,54.098361,2020,6.25,미색,83396.0,1750
hyundai,디 올 뉴 투싼 하이브리드,인스퍼레이션,suv,45.310245,2021,5.0,검정,78711.0,2850
hyundai,그랜저IG,익스클루시브 스페셜,sedan,72.043702,2018,9.0,검정,165461.0,1390
hyundai,더 뉴 아반떼 [CN7],인스퍼레이션,sedan,13.367609,2024,2.42,흰색,77666.0,2240
kia,쏘렌토 4세대 하이브리드,시그니처,suv,68.326118,2021,5.58,미색,54797.0,3480
hyundai,더 뉴 투싼,모던,suv,51.803752,2023,3.25,회색,55032.0,2470
kia,카니발 4세대,노블레스,van,69.398907,2023,2.92,미색,21700.0,3720
hyundai,아반떼AD,스마트,sedan,8.033419,2017,9.33,미색,190067.0,660
renault,더 뉴 QM6,LE 시그니처,suv,57.215007,2023,3.67,흰색,72427.0,1790
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2025,1.17,검정,5619.0,14600
hyundai,더 뉴 팰리세이드,캘리그래피,suv,95.526696,2023,3.33,검정,76415.0,3950
renault,SM6,LE,sedan,43.573265,2019,7.92,흰색,75000.0,1150
hyundai,싼타페TM,인스퍼레이션,suv,70.707071,2020,6.17,검정,110456.0,2450
kia,K8,노블레스,sedan,75.835476,2022,4.0,회색,92159.0,1700
hyundai,그랜저IG,익스클루시브 스페셜,sedan,72.043702,2019,7.17,검정,98586.0,1800
hyundai,쏘나타 하이브리드 [DN8],프리미엄 플러스,sedan,32.51928,2023,2.83,검정,37368.0,2420
kia,레이,디럭스,hatchback,53.367876,2016,11.0,흰색,133707.0,630
kia,더 뉴 봉고3,초장축 GLS,truck,23.780488,2020,5.33,청색,88815.0,1880
hyundai,더 뉴 아이오닉 하이브리드,I,hatchback,96.891192,2025,0.75,흰색,12389.0,2430
hyundai,더 뉴 아반떼 [CN7],모던,sedan,13.174807,2024,2.75,흰색,65075.0,1950
hyundai,디 올 뉴 코나,인스퍼레이션,suv,24.819625,2023,3.0,회색,32078.0,2730
kia,모닝 어반,시그니처,hatchback,22.797927,2021,5.75,은색,49568.0,1100
kia,더 뉴 K7,기본형,sedan,65.29563,2021,4.75,검정색,116077.0,2380
chevrolet,올란도,LTZ 세이프티,van,20.491803,2017,9.08,회색,115830.0,620
kia,더 뉴 모하비,프레지던트,suv,89.75469,2017,9.25,검정투톤,187000.0,1450
kia,올 뉴 카니발,프레스티지,van,71.038251,2015,11.67,회색,172132.0,1420
hyundai,쏘나타 DN8,프리미엄,sedan,32.51928,2021,5.08,검정,50546.0,1950
chevrolet,크루즈,LT,sedan,17.802057,2016,9.92,회색,25867.0,590
hyundai,싼타페 더 프라임,프리미엄,suv,60.02886,2021,4.25,흰색,105108.0,2420
hyundai,코나,모던 초이스,suv,5.339105,2020,6.25,회색,102150.0,1430
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.33,흰색,62580.0,4690
kia,카니발 4세대,시그니처,van,92.896175,2022,4.17,검정,71971.0,3780
kia,K3,디럭스,sedan,5.462725,2015,10.67,회색,170480.0,420
hyundai,올 뉴 투싼,모던,suv,37.950938,2018,8.0,흰색,69812.0,1660
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2022,3.42,흰색,115992.0,4950
kgm,뷰티풀 코란도,R-플러스,suv,32.395382,2021,5.33,흰색,95982.0,1570
kgm,코란도 스포츠,CX5 클럽,truck,32.317073,2015,11.0,흰색,106120.0,780
hyundai,더 뉴 그랜저 하이브리드,캘리그래피,sedan,76.928021,2022,4.75,검정색,54738.0,3280
hyundai,팰리세이드,캘리그래피,suv,94.877345,2022,3.92,흰색,62431.0,4300
hyundai,싼타페 더 프라임,프리미엄,suv,60.02886,2016,10.17,회색,119508.0,1250
hyundai,LF쏘나타,프리미엄,sedan,57.647815,2018,8.75,회색,352038.0,990
hyundai,더 뉴 그랜드스타렉스,12인승,van,81.693989,2019,7.0,노랑,125540.0,1599
kia,니로,프레스티지,suv,13.131313,2017,9.17,미색,102087.0,1422
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.33,검정,31106.0,4700
hyundai,싼타페TM,프레스티지,suv,70.707071,2020,6.08,흰색,91474.0,2350
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2021,5.33,검정,132911.0,2350
kgm,토레스,T7,suv,62.265512,2023,3.25,흰색,75658.0,2040
hyundai,싼타페 더 프라임,익스클루시브,suv,60.38961,2022,3.67,회색,82885.0,2570
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.0,흰색,75235.0,6150
renault,XM3,RE,suv,27.200577,2023,2.58,흰색,58841.0,1450
chevrolet,트랙스 크로스오버,액티브,suv,21.428571,2025,1.92,회색,10963.0,2350
kia,더 K9,플래티넘Ⅱ,sedan,95.437018,2019,7.17,미색,125702.0,2350
kia,더 뉴 봉고3,초장축 L,truck,23.780488,2024,2.17,흰색,41870.0,1999
hyundai,싼타페TM,인스퍼레이션,suv,70.707071,2019,7.42,흰색,66329.0,2650
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,2.75,흰색,112031.0,4990
hyundai,그랜저HG,모던,sedan,61.568123,2016,10.25,회색,133147.0,820
kia,올 뉴 K7,리미티드,sedan,72.686375,2017,8.83,회색,150199.0,990
kia,더 뉴 카니발,프레스티지,van,55.191257,2020,5.92,미색,72948.0,1850
hyundai,디 올 뉴 싼타페,프레스티지,suv,84.848485,2024,2.42,흰색,11213.0,3300
kia,더 뉴 K5 2세대,노블레스 스페셜,sedan,52.442159,2016,10.5,남색,105323.0,1250
hyundai,더 뉴 팰리세이드,캘리그래피,suv,95.526696,2023,3.67,남색,37785.0,4790
kgm,베리 뉴 티볼리,V3,suv,18.686869,2020,6.67,흰색,34890.0,1430
renault,QM3,LE,suv,3.751804,2015,11.42,미색,164134.0,530
kia,올 뉴 카니발,프레스티지,van,71.038251,2016,10.17,미색,273830.0,1200
kia,올 뉴 모닝 [JA],디럭스,hatchback,22.797927,2018,8.17,베이지,103000.0,750
kia,올 뉴 카니발,11인승,van,41.803279,2015,11.58,미색,228182.0,630
chevrolet,더 뉴 트랙스,LT 코어,suv,23.593074,2019,7.25,검정색,109061.0,899
chevrolet,더 뉴 스파크,프리미어,hatchback,35.233161,2019,7.33,흰색,32996.0,850
hyundai,쏘나타 DN8,프리미엄 패밀리,sedan,32.51928,2020,6.25,검정,119553.0,1630
kia,올 뉴 카니발,프레지던트,van,73.770492,2016,10.0,검정,194500.0,1550
renault,QM6,RE,suv,57.792208,2017,8.83,흰색,183039.0,880
hyundai,더 뉴 그랜저 하이브리드,르블랑,sedan,76.928021,2023,3.33,검정,95356.0,2870
renault,QM6,RE 시그니처,suv,57.792208,2019,7.67,검정,96069.0,1290
hyundai,제네시스 DH,프리미엄,sedan,89.010283,2015,11.0,회색,113238.0,1180
kia,더 K9,플래티넘Ⅲ,sedan,95.437018,2020,6.08,검정,142490.0,2400
chevrolet,트랙스 크로스오버,LT,suv,21.428571,2024,1.75,회색,6010.0,2150
kia,더 뉴 카니발,프레스티지,van,55.191257,2019,7.25,검정,96047.0,1799
hyundai,더 뉴 투싼,인스퍼레이션,suv,51.803752,2023,2.17,흰색,14307.0,3120
hyundai,더 뉴 아반떼 [CN7],인스퍼레이션,sedan,13.367609,2024,2.67,흰색,22319.0,2460
kia,더 뉴 봉고3,초장축 GL,truck,23.780488,2022,4.67,흰색,43506.0,1650
kia,더 K9,플래티넘Ⅱ,sedan,95.437018,2019,7.67,검정색,172556.0,2250
kia,디 올 뉴 스포티지,노블레스,suv,53.391053,2022,4.5,회색,115301.0,2330
hyundai,더 뉴 제네시스 쿠페,D,coupe_convertible,59.090909,2017,9.08,"파랑(남색,곤색)",89631.0,1099
kia,봉고3,더블캡,truck,26.829268,2018,8.17,흰색,195602.0,899
kia,K3,디럭스,sedan,5.462725,2015,10.75,미색,162400.0,470
kia,올 뉴 쏘렌토,노블레스,suv,66.305916,2016,10.0,회색,108011.0,1550
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2021,5.17,회색,128381.0,3800
kia,더 뉴 니로,프레스티지,suv,13.131313,2021,5.17,"파랑(남색,곤색)",92589.0,1830
hyundai,아반떼AD,밸류 플러스,sedan,8.033419,2018,7.67,흰색,157334.0,890
kia,뉴모닝,LX 고급형,hatchback,2.331606,2016,10.92,미색,132780.0,550
hyundai,아반떼AD,스마트,sedan,8.033419,2016,10.17,"파랑(남색,곤색)",104107.0,950
hyundai,더 뉴 투싼,모던,suv,51.803752,2023,3.25,회색,28437.0,2370
kia,디 올 뉴 스포티지,프레스티지,suv,53.391053,2023,3.25,,,2650
kia,스팅어,GT,sedan,23.77892,2018,8.67,검정색,133458.0,1890
kia,더 뉴 레이,프레스티지,van,3.005464,2021,5.33,검정,116258.0,980
kia,쏘렌토 4세대,노블레스,suv,75.901876,2023,3.17,검정,38237.0,3390
kia,카니발 4세대,시그니처,van,92.896175,2021,5.25,검정,10078.0,2830
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2020,5.92,흰색,86136.0,2350
hyundai,디 올 뉴 싼타페,캘리그래피,suv,85.209235,2024,2.17,검정,10000.0,4480
kia,더 뉴 레이,프레스티지,van,3.005464,2021,5.0,미색,50170.0,1320
kia,더 뉴 레이,프레스티지 베스트셀렉션,van,3.005464,2022,3.83,흰색,109402.0,1190
kia,쏘렌토 4세대 하이브리드,프레스티지,suv,68.326118,2022,4.33,회색,43912.0,3300
kgm,베리 뉴 티볼리,V3,suv,18.686869,2022,3.75,흰색,79163.0,1490
hyundai,그랜드스타렉스,CVX 디럭스,van,57.650273,2015,11.17,회색,97520.0,1180
hyundai,제네시스,럭셔리,sedan,89.33162,2018,8.75,회색,68708.0,2060
kgm,토레스,T7,suv,62.265512,2023,2.92,초록(연두),51445.0,2190
hyundai,디 올 뉴 싼타페 하이브리드,프레스티지,suv,82.900433,2024,2.17,흰색,22780.0,3890
renault,SM7 노바,,sedan,82.77635,2017,9.08,회색,238464.0,550
kia,모닝 어반,프레스티지,hatchback,22.797927,2021,5.08,흰색,48956.0,1100
hyundai,더 뉴 아반떼AD,스마트,sedan,12.14653,2019,6.67,흰색,61587.0,1430
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2016,9.83,회색,115000.0,570
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.25,흰색,17192.0,4700
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.25,흰색,16866.0,4700
kia,더 뉴 레이,럭셔리,van,3.005464,2019,7.17,흰색,120077.0,950
kia,올 뉴 카니발,프레스티지,van,71.038251,2015,11.67,회색,139831.0,1190
hyundai,스타리아,인스퍼레이션,van,75.956284,2022,4.58,검정색,117563.0,3590
kia,셀토스,시그니처,suv,25.036075,2022,4.33,미색,81923.0,1990
kia,더 뉴 셀토스,프레스티지,suv,24.314574,2023,3.42,미색,91083.0,2199
hyundai,올 뉴 아반떼 [CN7],스마트,sedan,11.568123,2021,4.5,흰색,86168.0,1580
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2017,8.83,회색,94746.0,550
kia,K5,노블레스,sedan,27.377892,2020,6.08,회색,113953.0,1990
kgm,렉스턴 스포츠,어드벤처,truck,59.146341,2019,7.67,회색,155213.0,1290
kgm,코란도 투리스모,샤토 9인승,van,62.568306,2016,9.5,흰색,143285.0,1080
hyundai,아반떼AD,모던,sedan,6.233933,2018,8.33,회색,108195.0,1090
kgm,렉스턴 스포츠,프레스티지 스페셜,truck,51.219512,2020,6.25,회색,31164.0,2099
kgm,티볼리 아머,VX,suv,15.800866,2018,7.58,흰색,139710.0,880
kia,올 뉴 K7,럭셔리,sedan,77.634961,2018,7.33,검정,138633.0,1190
kgm,더 뉴 렉스턴 스포츠,프레스티지,truck,51.219512,2021,4.67,빨강(주홍),74484.0,2099
kia,카니발 4세대,시그니처,van,92.896175,2023,2.25,검정,68799.0,4659
kia,더 프레스티지 K7,프레스티지,sedan,73.393316,2021,4.92,회색,246550.0,1899
hyundai,디 올 뉴 코나,프리미엄,suv,22.943723,2023,3.0,회색,48242.0,2350
kia,레이,,hatchback,53.367876,2019,6.92,회색,104832.0,690
hyundai,디 올 뉴 팰리세이드,캘리그래피,suv,98.989899,2026,0.5,회색,8456.0,6050
kia,올 뉴 카니발,프레스티지,van,71.038251,2016,10.0,회색,59102.0,1080
hyundai,아슬란,G330 프리미엄,sedan,76.478149,2015,11.0,검정,187828.0,750
hyundai,제네시스,프리미엄 스페셜 다이나믹 에디션,sedan,88.431877,2021,4.67,흰색,43910.0,6350
kia,더 뉴 카니발,VIP,van,41.803279,2020,6.25,미색,91261.0,2350
kgm,티볼리 에어,A3,suv,29.79798,2021,5.25,흰색,63176.0,1390
kia,카니발 4세대,프레스티지,van,44.808743,2021,5.0,검정,115110.0,1990
kia,K8 하이브리드,노블레스,sedan,62.724936,2022,4.0,검정,40000.0,2390
hyundai,LF쏘나타,익스클루시브,sedan,56.041131,2017,9.67,검정,166520.0,940
kia,K5,프레스티지,sedan,27.377892,2016,10.25,검정색,173357.0,760
kia,레이,프레스티지,hatchback,53.367876,2016,10.92,흰색,89779.0,950
chevrolet,올란도,LT 세이프티팩,van,20.491803,2015,10.83,회색,156795.0,580
kia,셀토스,그래비티,suv,25.036075,2023,3.92,검정,73925.0,2470
hyundai,캐스퍼,모던,suv,0.721501,2022,4.25,빨강(주홍),26158.0,1590
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.25,흰색,25874.0,4720
hyundai,올 뉴 아반떼 [CN7],모던,sedan,11.568123,2022,4.33,흰색,128044.0,1390
kia,올 뉴 모닝 [JA],트렌디,hatchback,22.797927,2018,7.58,빨강(주홍),96078.0,770
hyundai,제네시스 DH,프리미엄,sedan,89.010283,2015,11.75,검정,268728.0,630
hyundai,디 올 뉴 코나 하이브리드,인스퍼레이션,suv,24.603175,2023,2.58,흰색,66305.0,3070
hyundai,올 뉴 투싼,모던,suv,37.950938,2015,11.0,은색,115763.0,1150
kia,모닝 어반,스페셜,hatchback,22.797927,2023,3.0,흰색,30487.0,1250
hyundai,베뉴,플럭스,suv,2.741703,2023,2.25,흰색,14801.0,2160
kia,올 뉴 K3,트렌디,sedan,14.203085,2019,7.33,흰색,75216.0,1250
hyundai,디 올 뉴 싼타페 하이브리드,프레스티지,suv,82.900433,2024,2.17,회색,43311.0,3648
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,4.42,"파랑(남색,곤색)",54371.0,5130
kia,더 뉴 기아 레이,시그니처,hatchback,53.367876,2023,3.42,미색,41960.0,1590
kia,K5,노블레스,sedan,27.377892,2016,10.0,미색,120847.0,1100
hyundai,쏘나타 DN8,프리미엄,sedan,32.51928,2021,4.92,흰색,68248.0,1850
hyundai,뉴 에쿠스,VS380 프리미엄,sedan,96.979434,2015,11.17,검정,131609.0,1250
hyundai,디 올 뉴 싼타페 하이브리드,캘리그래피,suv,84.487734,2024,2.25,흰색,38594.0,4070
kgm,코란도 투리스모,TX 9인승,van,35.79235,2018,8.67,흰색,294381.0,290
hyundai,스타리아,9인승,van,75.956284,2024,2.08,회색,123351.0,3140
hyundai,더 뉴 그랜저,르블랑,sedan,80.141388,2023,3.83,흰색,52710.0,2850
kia,쏘렌토 4세대 하이브리드,그래비티,suv,68.326118,2021,5.5,미색,67796.0,3660
kgm,더 뉴 렉스턴 스포츠,프레스티지,truck,51.219512,2021,4.92,회색,86293.0,1690
kia,더 뉴 카니발,럭셔리,van,54.098361,2019,7.33,검정,119853.0,1300
hyundai,그랜저HG,모던,sedan,61.568123,2015,11.0,검정,122745.0,870
kia,더 K9,플래티넘Ⅲ,sedan,95.437018,2020,6.42,검정,123899.0,2250
kia,K8,노블레스,sedan,75.835476,2023,3.67,회색,81924.0,9999
hyundai,그랜저IG,프리미엄,sedan,64.010283,2021,5.0,회색,33260.0,2376
kia,셀토스,시그니처,suv,25.036075,2021,5.58,미색,86267.0,1890
hyundai,아반떼AD,스마트,sedan,8.033419,2017,9.17,흰색,132165.0,870
kia,모닝 어반,시그니처 엣지-업,hatchback,22.797927,2021,4.75,노랑,61802.0,1350
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.25,흰색,35594.0,6700
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2023,3.33,검정,87198.0,4500
kia,더 뉴 카니발,프레스티지,van,55.191257,2019,7.08,검정,105184.0,1600
