title,registration_number,price_manwon,model_year,first_registration_yyyymm,color,mileage_km
[KG모빌리티(쌍용)] 더 뉴렉스턴 스포츠 칸 2.2 2WD 와일드,800거1492,2140,2023,202303,회색,86766
[KG모빌리티(쌍용)] 더 뉴렉스턴 스포츠 칸 2.2 4WD 와일드,845마8364,2260,2022,202209,회색,52442
[기아] K8 3.5 GDI 4WD 플래티넘,111도2837,2660,2022,202110,검정,76471
[현대] 신형 싼타페 R2.0 2WD 익스클루시브,27구5095,1890,2019,201811,회색,104866
[르노(삼성)] 뉴 QM3 1.5 dCi RE 파노라믹,36다7696,810,2018,201802,회색,133214
[KG모빌리티(쌍용)] 더 뉴티볼리 1.6 가솔린 2WD V3,152우7984,1790,2024,202307,흰색,49534
[기아] EV6 롱 레인지 2WD 어스,45모2493,2550,2022,202110,"파랑(남색,곤색)",76360
[기아] 더 뉴 K3 1.6 가솔린 트렌디,382너6339,1490,2022,202110,미색,24709
[현대] 신형 싼타페 R2.0 2WD 익스클루시브,14조3486,1910,2019,201807,갈색(밤색),71720
[현대] 포터II CRDi 더블캡 초장축 골드,90고1092,750,2015,201411,흰색,262500
[기아] 더 뉴봉고Ⅲ화물 냉동탑차 플러스형,86로0667,2050,2020,202003,흰색,66521
[현대] 더 뉴싼타페 디젤 2.2 2WD 프레스티지,294루9871,2800,2021,202007,흰색,68254
[기아] 더 뉴쏘렌토 디젤 R2.2 4WD 노블레스 스페셜,69버5362,1950,2018,201801,검정색,130600
[현대] 더 뉴팰리세이드 3.8 가솔린 AWD 캘리그래피,351모8733,4700,2023,202207,흰색,12000
[현대] 포터II VGT 더블캡 초장축 프리미엄,841저5859,2220,2023,202301,흰색,55751
[현대] 그랜드스타렉스 5인승 디젤 밴 스마트,83서7207,1250,2017,201702,회색,100020
[기아] 올 뉴모닝(JA) 가솔린 럭셔리,01보8695,850,2017,201703,미색,49500
[기아] K8 2.5 GDI 시그니처,107주4234,2650,2022,202203,검정색,128174
[KG모빌리티(쌍용)] 코란도 스포츠 CX7 4WD 익스트림,94소6414,740,2016,201602,미색,159163
[제네시스] 신형 G90 3.5 터보 AWD 기본형,165고8133,8990,2025,202411,흰색,5720
[현대] 더 올뉴투싼 하이브리드 1.6 HEV 2WD 인스퍼레이션,131러9356,2800,2021,202011,흰색,78487
[현대] 캐스퍼 가솔린 1.0 터보 인스퍼레이션,361로9655,1780,2022,202201,초록(연두),11254
[현대] 아반떼AD 1.6 GDi 모던 스페셜,34저0990,1060,2016,201601,흰색,118510
[현대] 더 뉴그랜저IG 가솔린 2.5 르블랑,361로9642,2800,2022,202204,검정,67676
[르노(삼성)] 클리오 1.5 디젤 인텐스,34너6672,790,2018,201810,흰색,111331
[KG모빌리티(쌍용)] 렉스턴 스포츠 2.2 4WD 어드벤처,92루2523,1190,2019,201811,회색,161594
[현대] 그랜드스타렉스 5인승 디젤 밴 CVX 디럭스,86더9873,450,2015,201411,회색,267586
[기아] 신형 K5 하이브리드(DL3) 2.0 HEV 노블레스,132마5392,2690,2023,202311,검정,39207
[기아] 신형 K5 하이브리드(DL3) 2.0 HEV 노블레스,132마5390,2750,2023,202311,검정,30727
[기아] 신형 카니발(KA4) 7인승 디젤 시그니처,167무3927,3300,2021,202010,미색,95267
[기아] 신형 K5 하이브리드(DL3) 2.0 HEV 노블레스,132마5374,2750,2023,202311,검정,36965
[제네시스] 더 올뉴G80 가솔린 2.5 AWD 기본형,361로9662,3400,2022,202112,검정,103044
[기아] 신형 카니발(KA4) 11인승 가솔린 프레스티지,726고2704,2550,2023,202212,미색,95951
[현대] 스타리아 2.2 디젤 카고 3인승 모던,806보7070,2200,2022,202201,회색,99232
[기아] 셀토스 1.6 가솔린 2WD 프레스티지,116나7915,1620,2020,202002,회색,64810
[기아] 봉고Ⅲ화물 내장탑차 1톤 킹캡,89러0325,1280,2019,201805,흰색,75457
[기아] 신형 카니발(KA4) 9인승 디젤 프레스티지,131러9338,2320,2022,202108,검정,124340
[제네시스] G80 3.3 GDi AWD 프리미엄 럭셔리,361로9667,2870,2020,202002,회색,76693
[현대] 코나 일렉트릭 EV 프리미엄,58구7290,1790,2020,202009,흰색,127387
[제네시스] 더 올뉴G80 가솔린 2.5 AWD 기본형,361로9666,4450,2022,202110,검정,37010
[현대] 팰리세이드 2.2 디젤 익스클루시브,273수6376,2790,2019,201902,"파랑(남색,곤색)",68203
[KG모빌리티(쌍용)] G4 렉스턴 2.2 4WD 프라임,21모8149,1290,2018,201705,흰색,169337
[현대] 더 올뉴투싼 2.0 디젤 2WD 모던,253무9686,1870,2021,202103,흰색,116602
[현대] 더 뉴그랜저IG LPi 3.0 영업용 고급형,273수6307,1480,2022,202203,회색,201982
[기아] 올 뉴카니발 7인승 리무진 디젤 VIP,41라8109,1290,2017,201701,미색,157533
[기아] 신형 카니발(KA4) 9인승 디젤 프레스티지,264더1904,2440,2021,202101,검정,103551
[제네시스] 더 올뉴G80 가솔린 2.5 AWD 기본형,112러8121,3350,2021,202101,검정,125843
[현대] 쏘나타(DN8) G2.0 프리미엄 플러스,361로9691,2090,2022,202203,검정,74919
[기아] 디 올뉴니로 1.6 HEV 트렌디,304도7865,1790,2023,202212,"파랑(남색,곤색)",123083
[르노(삼성)] QM3 RE,63서8428,630,2015,201506,"파랑(남색,곤색)",121078
[기아] 더 뉴K5 2.0 CVVL 노블레스,20부8476,1590,2019,201905,회색,61447
[현대] 더 뉴그랜저IG 하이브리드 2.4 HEV 익스클루시브,169버7369,2470,2022,202112,검정색,87621
[KG모빌리티(쌍용)] 베리 뉴 티볼리 1.5 가솔린 2WD 직판용,136우2732,1300,2020,201910,흰색,49769
[현대] 그랜드스타렉스 5인승 디젤 밴 CVX 디럭스,85오7711,920,2016,201504,회색,160246
[현대] 싼타페 더 프라임 디젤 R2.0 2WD 프리미엄,16구7502,1390,2016,201507,은색,100564
[현대] 더 뉴벨로스터 1.6 터보 GDI D스펙 DCT,20너7626,700,2016,201507,회색,108743
[제네시스] G80 3.3 GDi AWD 프리미엄 럭셔리,195무5796,1680,2018,201709,갈색(밤색),156414
[현대] 포터II 내장탑차 슈퍼캡,84도0796,1399,2018,201810,흰색,86903
[현대] 포터II CRDi 슈퍼캡 초장축 스마트,89노0259,999,2018,201708,"파랑(남색,곤색)",169990
[기아] 더 뉴K8 2.5 GDI 시그니처,225어6128,3830,2025,202410,검정,45950
[기아] 봉고Ⅲ화물 CRDi 더블캡 초장축,83우0250,1680,2019,201907,흰색,4400
[쉐보레(대우)] 트래버스 3.6 가솔린 레드라인,284마4020,1990,2021,202104,검정,99643
[기아] 신형 카니발(KA4) 9인승 디젤 노블레스,367루2500,2880,2023,202301,검정,100565
[기아] 더 뉴레이 1.0 가솔린 시그니처,120소3445,1490,2021,202103,검정,31740
[현대] 아이오닉 5 EV 2WD 롱레인지 익스클루시브,64저5708,2590,2022,202112,흰색,111140
[현대] 그랜저IG 3.0 GDi 익스클루시브,16고9660,1639,2017,201701,검정,96268
[현대] 팰리세이드 2.2 디젤 AWD 프레스티지,391소4016,2850,2020,201911,흰색,128560
[현대] 더 뉴그랜저IG LPi 3.0 렌터카 익스클루시브,192마7478,2350,2020,202006,흰색,72651
[기아] 더 뉴레이,312주1730,899,2021,202103,검정,74427
[기아] 더 뉴기아 레이 2인승 밴 프레스티지 스페셜,195소6625,1350,2024,202407,검정,38472
[기아] 더 뉴레이 밴 프레스티지 스페셜,343저8477,899,2022,202207,검정,91709
[기아] 더 뉴기아 레이 2인승 밴 프레스티지 스페셜,195소6668,1350,2024,202407,검정,32660
[기아] 더 뉴기아 레이 2인승 밴 프레스티지 스페셜,195소6626,1350,2024,202407,검정,33795
[현대] 포터II CRDi 슈퍼캡 초장축 스마트,85다0400,1180,2017,201612,"파랑(남색,곤색)",129746
[기아] 신형 카니발(KA4) 9인승 디젤 프레스티지,330두9771,2450,2023,202208,흰색,85468
[기아] 더 뉴카니발(YP) 9인승 디젤 프레스티지,369라1225,1770,2020,201912,검정색,96514
[현대] 신형 싼타페 2.0T GDi 2WD 인스퍼레이션,238우7717,2450,2020,201905,흰색,93191
[현대] 캐스퍼 가솔린 1.0 디 에센셜,190조4381,1630,2024,202403,흰색,27672
[현대] 그랜저HG HG 240 모던,17주4460,800,2015,201411,회색,130889
[기아] 신형 카니발(KA4) 9인승 디젤 시그니처,111마5093,3850,2022,202201,미색,62177
[현대] 더 뉴아반떼MD 1.6 GDi 스마트,19고5849,630,2016,201509,흰색,123716
[기아] 더 뉴카니발(YP) 하이리무진 9인승 디젤 노블레스 스페셜,10보4722,2720,2019,201903,흰색,84982
[기아] 더 뉴모닝 가솔린 럭셔리,32보0680,650,2016,201604,흰색,95046
[제네시스] GV70 2.5T 2WD 기본형,229노1855,3860,2023,202209,회색,39962
[기아] 올 뉴쏘렌토 R2.2 2WD 노블레스 스페셜,50오0108,1180,2016,201605,검정,165705
[KG모빌리티(쌍용)] 렉스턴 스포츠 칸 디젤 2.2 4WD 프레스티지 스페셜 다이나믹 5링크,92두0811,1820,2021,202009,회색,70517
[기아] 올 뉴카렌스 2.0 LPI 럭셔리,51모0854,690,2016,201603,회색,179672
[현대] 엑센트 신형 1.4 VVT 모던,50라0605,490,2016,201510,회색,102839
[기아] 스포티지 더 볼드 R2.0 디젤 2WD 프레스티지,247모7990,1750,2020,202001,미색,79407
[기아] 올 뉴모닝(JA) 가솔린 럭셔리,264더1924,950,2019,201902,흰색,70274
[기아] 디 올뉴스포티지 하이브리드 1.6 HEV 프레스티지,213수2541,3050,2023,202210,"파랑(남색,곤색)",25895
[기아] 셀토스 1.6 가솔린 2WD 시그니처,163너9135,1650,2022,202101,미색,99018
[기아] 더 뉴카니발(YP) 9인승 디젤 럭셔리,199서6063,1580,2018,201810,미색,69844
[쉐보레(대우)] 올 뉴말리부 1.5 터보 LT 디럭스,163너9165,590,2017,201704,검정,170912
[기아] 모하비 더 마스터 3.0 디젤 4WD 마스터즈 그래비티,104부1927,4600,2022,202208,검정,44090
[현대] 더 뉴그랜드스타렉스 12인승 디젤 스마트,719누5669,1400,2019,201906,흰색,167213
[현대] 신형 싼타페 R2.0 2WD 프레스티지,43오1539,2350,2019,201901,회색,82887
[기아] 더 뉴모하비 디젤 4WD 프레지던트,57누7763,1450,2018,201801,검정,178679
[르노(삼성)] 뉴 SM7 노바 2.5 LE,49두3892,450,2015,201410,회색,148928
[현대] 더 뉴그랜저IG 하이브리드 2.4 HEV 프리미엄,150버2756,1990,2022,202112,검정,138000
[기아] 올 뉴카니발 9인승 디젤 노블레스 스페셜,36조9739,1480,2018,201706,미색,134596
[현대] 스타리아 2.2 디젤 투어러 11인승 2WD 스마트,701우6344,2200,2022,202111,회색,56260
[현대] 디 올뉴그랜저 하이브리드 1.6 하이브리드 캘리그래피,252더7278,4150,2023,202311,회색,24572
[현대] 그랜저IG 3.0 GDi 익스클루시브 스페셜,38나6837,1550,2017,201702,쥐색,141178
[기아] 더 뉴K5(DL3) 1.6 가솔린 터보 시그니처,186수1733,3400,2024,202312,미색,6459
[기아] 올 뉴K7 하이브리드 노블레스 스페셜,04나2479,1720,2018,201808,검정색,79361
[현대] 그랜저IG 3.0 LPi 렌터카 익스클루시브,260마6067,1690,2019,201808,검정,119000
[기아] K8 하이브리드 HEV 시그니처,151수1549,3150,2022,202107,회색,66942
[기아] 더 뉴카니발 하이브리드(KA4) 1.6 HEV 9인승 노블레스,150버2793,4750,2024,202403,미색,25752
[기아] 더 뉴K5(DL3) 1.6 가솔린 터보 시그니처,259오2107,3190,2024,202311,미색,15515
[현대] 디 올뉴그랜저 가솔린 2.5 익스클루시브,162저6139,3190,2023,202301,갈색(밤색),46192
[기아] 신형 카니발(KA4) 9인승 디젤 프레스티지,277우3414,2650,2021,202012,미색,95849
[현대] 그랜저IG 3.0 GDi 익스클루시브,21수5273,1630,2018,201705,검정,103829
[기아] 더 뉴모닝 가솔린 디럭스,11구3456,730,2016,201507,미색,34384
[현대] 더 뉴그랜드스타렉스 9인승 디젤 4WD 익스클루시브,262보6036,2790,2019,201807,흰색,61682
[기아] 셀토스 1.6 가솔린 2WD 노블레스,232다8164,1850,2020,202004,미색,90025
[기아] 신형 K5(DL3) 2.0 가솔린 노블레스,392주4962,2120,2021,202104,미색,94258
[쉐보레(대우)] 더 넥스트 스파크 LTZ,191루9180,660,2018,201801,"파랑(남색,곤색)",89413
[기아] 디 올뉴니로 1.6 HEV 프레스티지,150버2723,2080,2022,202202,회색,93820
[기아] 니로 1.6 하이브리드 노블레스,25라8009,1480,2018,201812,검정색,137514
[현대] 그랜저HG HG 240 모던,25보3549,890,2015,201409,검정,114445
[KG모빌리티(쌍용)] 토레스 1.5 GDI-T 2WD T7,153더7208,2590,2023,202210,흰색,9729
[기아] 더 뉴쏘렌토 하이브리드(MQ4) 1.6 HEV 2WD 시그니처,296거7277,4130,2024,202309,미색,77016
[제네시스] 신형 G90 3.5 터보 AWD 기본형,150버2771,6800,2023,202306,검정,48735
[제네시스] 신형 G90 3.5 터보 AWD 기본형,361로9621,7799,2025,202407,검정,26573
[기아] 스팅어 3.3 터보 AWD 마스터즈,383노2604,1640,2018,201804,빨강(주홍),178126
[기아] 신형 K5(DL3) 2.0 가솔린 프레스티지,259다6783,1950,2020,202009,미색,83347
[현대] LF쏘나타 뉴라이즈 2.0 CVVL 모던,09누6203,1480,2018,201712,흰색,74832
[제네시스] 뉴 GV80 2.5 가솔린 AWD 기본형,316소4986,7450,2024,202401,흰색,14295
[현대] 디 올뉴코나 1.6 가솔린 터보 2WD 인스퍼레이션,300노4266,2999,2024,202406,흰색,4410
[기아] 디 올뉴니로 1.6 HEV 시그니처,325모1956,3400,2026,202510,미색,3234
[KG모빌리티(쌍용)] 렉스턴 스포츠 칸 디젤 2.2 4WD 다이내믹 에디션 5링크,80노0789,2050,2021,202010,회색,71838
[기아] 신형 카니발(KA4) 9인승 디젤 노블레스,380어6645,3120,2022,202112,회색,80454
[현대] 더 뉴그랜드스타렉스 5인승 디젤 밴 모던,93루4290,1260,2019,201905,검정색,187483
[현대] 더 뉴싼타페 디젤 2.2 2WD 캘리그래피,150가5970,2950,2021,202108,흰색,67687
[제네시스] 더 올뉴G80 가솔린 2.5 AWD 기본형,131러9310,3899,2021,202103,흰색,87512
[기아] 신형 카니발(KA4) 9인승 디젤 노블레스,209수2943,2860,2021,202104,검정,89755
[KG모빌리티(쌍용)] 렉스턴 스포츠 칸 디젤 2.2 4WD 노블레스 다이나믹 5링크,89오6291,2000,2021,202102,회색,120223
[현대] 신형 싼타페 R2.0 2WD 익스클루시브,352우2013,1790,2020,201912,검정,125245
[기아] 더 뉴레이 밴 프레스티지 스페셜,163너9170,630,2021,202102,흰색,123618
[현대] 그랜드스타렉스 5인승 디젤 밴 CVX 디럭스,96노2810,590,2016,201504,흰색,338643
[기아] 더 뉴모닝 가솔린 럭셔리,47러0463,490,2016,201606,미색,134321
[기아] 셀토스 1.6 가솔린 2WD 시그니처,169너3601,2400,2023,202201,미색,31642
[쉐보레(대우)] 더 넥스트 스파크 LT 플러스,27모7114,590,2017,201701,미색,110130
[기아] EV9 롱레인지 4WD 어스,32너4424,5520,2024,202310,회색,96954
[기아] EV6 롱 레인지 2WD 에어,64저5122,2790,2022,202112,검정,117307
[현대] 팰리세이드 3.8 가솔린 프레스티지,139도7365,2180,2020,201911,진청색,130347
[기아] 더 뉴K5(DL3) 1.6 가솔린 터보 시그니처,151누4263,2990,2024,202405,회색,17633
[기아] 올 뉴모닝(JA) 가솔린 럭셔리,25도5564,840,2018,201805,회색,72917
[KG모빌리티(쌍용)] 렉스턴 스포츠 2.2 4WD 노블레스,97두6241,1890,2021,202006,흰색,114409
[쉐보레(대우)] 더 넥스트 스파크 LTZ,59부0915,610,2016,201512,회색,63864
[기아] 셀토스 1.6 가솔린 2WD 시그니처,150버2755,2540,2023,202205,미색,19085
[현대] 캐스퍼 가솔린 1.0 스마트,272수2314,1290,2022,202111,흰색,67112
[현대] 더 뉴그랜저IG 가솔린 3.3 캘리그래피,350다9753,2230,2020,202001,회색,104038
[현대] 아반떼AD 1.6 터보 스포츠,21조2811,899,2018,201710,"파랑(남색,곤색)",167765
[기아] 더 뉴기아 레이 2인승 밴 트렌디,131러9304,1290,2024,202409,흰색,6932
[현대] 더 올뉴투싼 1.6 터보 AWD 프리미엄,163마3414,2250,2023,202302,회색,67730
[현대] 더 뉴그랜저IG 가솔린 2.5 르블랑,368다7999,2750,2022,202111,검정,79934
[KG모빌리티(쌍용)] 더 뉴렉스턴 스포츠 칸 2.2 4WD 프레스티지,844구1630,2799,2023,202210,흰색,34602
[기아] 스포티지 더 볼드 2.0 가솔린 인텔리전트,65노4942,1840,2019,201902,미색,140183
[기아] 더 뉴모닝 밴 고급형,38보1195,330,2016,201503,흰색,133630
[현대] 트라고 더 뉴엑시언트 카고 14톤,경기85사7853,10500,2021,202103,흰색,862964
[기아] 올 뉴모닝 가솔린 럭셔리,51부7195,580,2015,201406,미색,75171
[기아] 봉고Ⅲ화물 4WD 더블캡,87머1693,2350,2019,201907,흰색,69100
[기아] 니로 1.6 하이브리드 럭셔리,43나3944,1040,2018,201806,"파랑(남색,곤색)",140878
[기아] 신형 K5(DL3) 1.6 가솔린 터보 노블레스,147거9811,2110,2021,202103,회색,90880
[기아] 레이 가솔린 프레스티지,03소0154,860,2016,201607,초록(연두),94261
[현대] 아반떼AD 1.6 GDi 스마트 스페셜,17너0582,1020,2017,201607,회색,123887
[기아] 더 뉴카렌스 2.0 LPi 7인승 프레스티지,01무9038,1050,2017,201704,회색,106219
[기아] 디 올뉴스포티지 하이브리드 1.6 HEV 프레스티지,128다4191,2580,2023,202211,미색,76882
[기아] 더 뉴니로 1.6 GDI HEV 노블레스,128다4132,2120,2020,201905,회색,19558
[기아] 신형 카니발(KA4) 9인승 디젤 노블레스,304도7805,3470,2022,202201,검정,24888
[제네시스] EQ900 3.8 GDi AWD 프리미엄 럭셔리,49서0157,1090,2016,201603,검정,308007
[르노(삼성)] 뉴 QM6 2.0 GDe 프리미에르,155소4108,2450,2023,202210,회색,71249
[기아] 신형 카니발(KA4) 9인승 디젤 프레스티지,128다4172,2320,2022,202107,검정,120795
[현대] 올 뉴투싼 디젤 R2.0 2WD 모던,66다0933,1280,2016,201509,흰색,106800
[현대] 올 뉴투싼 디젤 R2.0 2WD 모던,55저5391,1180,2016,201504,흰색,129345
[현대] 그랜드스타렉스 3인승 디젤 밴 스마트,92모8638,630,2017,201604,회색,258644
[현대] 베라크루즈 디젤 2WD 익스클루시브 스페셜,11모3596,1180,2015,201507,흰색,159256
[기아] 디 올뉴니로 1.6 HEV 프레스티지,163너9194,2150,2022,202206,초록(연두),102528
[기아] 신형쏘렌토(MQ4) 2.2 디젤 2WD 트렌디,314머6274,2620,2022,202112,미색,71692
[쉐보레(대우)] 캡티바 디젤 2.0 2WD LTZ,43라4827,790,2018,201805,흰색,149849
[기아] 스포티지 더 볼드 R2.0 디젤 2WD 프레스티지,45머6979,1680,2019,201905,회색,94823
[르노(삼성)] SM3 네오 SE,29나8822,330,2015,201406,회색,85345
[쉐보레(대우)] 캡티바 디젤 2.2 4WD LTZ,30우1471,550,2015,201408,회색,94341
[현대] 포터II 하이내장탑차 슈퍼캡,865누4597,690,2016,201603,흰색,240361
[현대] 포터II CRDi 더블캡 초장축 하이슈퍼,89주6220,730,2015,201410,청색,142544
[기아] 신형 카니발(KA4) 9인승 디젤 시그니처,165구1408,3199,2022,202111,미색,96722
[현대] 캐스퍼 가솔린 1.0 모던,194보1427,1550,2023,202205,흰색,67460
[KG모빌리티(쌍용)] 베리 뉴 티볼리 1.5 가솔린 2WD V5,236소9794,1390,2021,202101,흰색,61592
