brand,model_name,class_name,major_category,size_score,source_row_count
hyundai,더 뉴 i40 살룬,스마트,sedan,26.285347,3
hyundai,더 뉴 i40 살룬,프리미엄,sedan,26.285347,3
kia,K5 하이브리드,옵티마 (수출형),sedan,26.478149,1
hyundai,더 뉴 i40,D 스펙,sedan,26.735219,2
hyundai,더 뉴 i40,PYL,sedan,26.735219,2
hyundai,더 뉴 i40,유니크,sedan,26.735219,2
kia,K5,노블레스,sedan,27.377892,6
kia,K5,디럭스,sedan,27.377892,4
kia,K5,럭셔리,sedan,27.377892,3
kia,K5,스마트,sedan,27.377892,4
kia,K5,스마트 스페셜,sedan,27.377892,3
kia,K5,프레스티지,sedan,27.377892,6
kia,K5,프레스티지 브라운,sedan,27.377892,3
kia,K5,트렌디,sedan,28.984576,1
kia,K5,프레스티지 에코플러스,sedan,28.984576,1
kia,K5 하이브리드,500H 노블레스,sedan,28.984576,2
kia,K5 하이브리드,500H 럭셔리,sedan,28.984576,2
kia,K5 하이브리드,500H 프레스티지,sedan,28.984576,2
kia,K5 하이브리드,노블레스,sedan,28.984576,2
kia,K5 하이브리드,디럭스,sedan,28.984576,2
kia,K5 하이브리드,럭셔리,sedan,28.984576,2
kia,K5 하이브리드,프레스티지,sedan,28.984576,2
kia,더 뉴 K5,W 스페셜,sedan,28.984576,1
kia,더 뉴 K5,노블레스,sedan,28.984576,5
kia,더 뉴 K5,디럭스,sedan,28.984576,4
kia,더 뉴 K5,럭셔리,sedan,28.984576,4
kia,더 뉴 K5,럭셔리 스페셜,sedan,28.984576,1
kia,더 뉴 K5,럭셔리 트렌디,sedan,28.984576,1
kia,더 뉴 K5,스페셜,sedan,28.984576,1
kia,더 뉴 K5,트렌디,sedan,28.984576,2
kia,더 뉴 K5,프레스티지,sedan,28.984576,7
hyundai,더 뉴 i40,스마트,sedan,30.269923,3
hyundai,더 뉴 i40,프리미엄,sedan,30.269923,3
hyundai,쏘나타 DN8,프리미엄 밀레니얼,sedan,30.462725,3
kia,더 뉴 K5 3세대,베스트 셀렉션,sedan,30.591260,2
renault,SM7 뉴 아트,LE23,sedan,31.041131,4
renault,SM7 뉴 아트,RE23,sedan,31.041131,3
renault,SM7 뉴 아트,SE23,sedan,31.041131,4
renault,SM7 뉴 아트,SE23 플러스,sedan,31.041131,1
renault,SM7 뉴 아트,SE23 플레저,sedan,31.041131,3
renault,SM7 뉴 아트,프레스티지,sedan,31.041131,2
hyundai,쏘나타 디 엣지,에스,sedan,31.491003,2
hyundai,쏘나타 DN8,모던,sedan,32.519280,6
hyundai,쏘나타 DN8,스마트,sedan,32.519280,5
hyundai,쏘나타 DN8,스타일,sedan,32.519280,2
hyundai,쏘나타 DN8,인스퍼레이션,sedan,32.519280,8
hyundai,쏘나타 DN8,프리미어 밀레니얼,sedan,32.519280,1
hyundai,쏘나타 DN8,프리미엄,sedan,32.519280,7
hyundai,쏘나타 DN8,프리미엄 패밀리,sedan,32.519280,6
hyundai,쏘나타 DN8,프리미엄 플러스,sedan,32.519280,3
hyundai,쏘나타 하이브리드 [DN8],모던,sedan,32.519280,1
hyundai,쏘나타 하이브리드 [DN8],스마트,sedan,32.519280,2
hyundai,쏘나타 하이브리드 [DN8],인스퍼레이션,sedan,32.519280,3
hyundai,쏘나타 하이브리드 [DN8],프리미엄,sedan,32.519280,2
hyundai,쏘나타 하이브리드 [DN8],프리미엄 밀레니얼,sedan,32.519280,2
hyundai,쏘나타 하이브리드 [DN8],프리미엄 패밀리,sedan,32.519280,2
hyundai,쏘나타 하이브리드 [DN8],프리미엄 플러스,sedan,32.519280,1
kia,K5 3세대,노블레스,sedan,34.640103,4
kia,K5 3세대,스탠다드,sedan,34.640103,1
kia,K5 3세대,시그니처,sedan,34.640103,4
kia,K5 3세대,트렌디,sedan,34.640103,3
kia,K5 3세대,프레스티지,sedan,34.640103,4
kia,K5 하이브리드 3세대,노블레스,sedan,34.640103,1
kia,K5 하이브리드 3세대,시그니처,sedan,34.640103,1
kia,K5 하이브리드 3세대,트렌디,sedan,34.640103,1
kia,K5 하이브리드 3세대,프레스티지,sedan,34.640103,1
kia,더 뉴 K5 3세대,노블레스,sedan,34.640103,4
kia,더 뉴 K5 3세대,스마트 셀렉션,sedan,34.640103,1
kia,더 뉴 K5 3세대,시그니처,sedan,34.640103,4
kia,더 뉴 K5 3세대,트렌디,sedan,34.640103,1
kia,더 뉴 K5 3세대,프레스티지,sedan,34.640103,5
kia,더 뉴 K5 하이브리드 3세대,노블레스,sedan,34.640103,1
kia,더 뉴 K5 하이브리드 3세대,베스트 셀렉션,sedan,34.640103,1
kia,더 뉴 K5 하이브리드 3세대,시그니처,sedan,34.640103,1
kia,더 뉴 K5 하이브리드 3세대,프레스티지,sedan,34.640103,1
hyundai,YF쏘나타,F20 고급형,sedan,36.953728,1
hyundai,YF쏘나타,F20 최고급형,sedan,36.953728,1
hyundai,YF쏘나타,Y20 그랜드,sedan,36.953728,3
hyundai,YF쏘나타,Y20 로얄,sedan,36.953728,2
hyundai,YF쏘나타,Y20 스포츠,sedan,36.953728,3
hyundai,YF쏘나타,Y20 월드컵 스페셜 에디션,sedan,36.953728,3
hyundai,YF쏘나타,Y20 탑,sedan,36.953728,1
hyundai,YF쏘나타,Y20 탑 고급형,sedan,36.953728,2
hyundai,YF쏘나타,Y20 탑 와인스페셜,sedan,36.953728,2
hyundai,YF쏘나타,Y20 탑 최고급형,sedan,36.953728,3
hyundai,YF쏘나타,Y20 프라임,sedan,36.953728,2
hyundai,YF쏘나타,Y20 프라임 고급형,sedan,36.953728,2
hyundai,YF쏘나타,Y20 프라임 블랙,sedan,36.953728,2
hyundai,YF쏘나타,Y20 프라임 최고급형,sedan,36.953728,2
hyundai,YF쏘나타,Y20 프리미어,sedan,36.953728,2
hyundai,YF쏘나타,Y20 프리미어 고급형,sedan,36.953728,2
hyundai,YF쏘나타,Y20 프리미어 베이지,sedan,36.953728,3
hyundai,YF쏘나타,Y20 프리미어 최고급형,sedan,36.953728,2
hyundai,쏘나타 더 브릴리언트,모던,sedan,38.239075,4
hyundai,쏘나타 더 브릴리언트,프리미엄,sedan,38.239075,4
hyundai,YF쏘나타,DTX,sedan,39.717224,1
hyundai,YF쏘나타,LTX,sedan,39.717224,1
hyundai,YF쏘나타,PTX,sedan,39.717224,1
hyundai,YF쏘나타,그랜드,sedan,39.717224,2
hyundai,YF쏘나타,디럭스,sedan,39.717224,1
hyundai,YF쏘나타,럭셔리,sedan,39.717224,3
hyundai,YF쏘나타,로얄,sedan,39.717224,2
hyundai,YF쏘나타,블루세이버,sedan,39.717224,2
hyundai,YF쏘나타,탑,sedan,39.717224,2
hyundai,YF쏘나타,프라임,sedan,39.717224,2
hyundai,YF쏘나타,프리미어,sedan,39.717224,4
hyundai,쏘나타 더 브릴리언트,블루세이버,sedan,39.717224,2
hyundai,쏘나타 더 브릴리언트,스마트,sedan,39.717224,3
hyundai,쏘나타 더 브릴리언트,스타일,sedan,39.717224,2
hyundai,쏘나타 더 브릴리언트,어트랙션,sedan,39.717224,1
hyundai,쏘나타 하이브리드,로얄,sedan,39.717224,1
hyundai,쏘나타 하이브리드,모던,sedan,39.717224,3
hyundai,쏘나타 하이브리드,수출형,sedan,39.717224,1
hyundai,쏘나타 하이브리드,스마트,sedan,39.717224,4
hyundai,쏘나타 하이브리드,프리미어,sedan,39.717224,1
hyundai,쏘나타 하이브리드,프리미엄,sedan,39.717224,3
hyundai,쏘나타 디 엣지,N 라인,sedan,41.709512,3
hyundai,쏘나타 디 엣지,비즈니스1,sedan,41.709512,1
hyundai,쏘나타 디 엣지,비즈니스2,sedan,41.709512,1
hyundai,쏘나타 디 엣지,익스클루시브,sedan,41.709512,4
hyundai,쏘나타 디 엣지,인스퍼레이션,sedan,41.709512,3
hyundai,쏘나타 디 엣지,프리미엄,sedan,41.709512,3
hyundai,쏘나타 디 엣지 하이브리드,에스,sedan,41.709512,1
hyundai,쏘나타 디 엣지 하이브리드,익스클루시브,sedan,41.709512,1
hyundai,쏘나타 디 엣지 하이브리드,인스퍼레이션,sedan,41.709512,1
hyundai,쏘나타 디 엣지 하이브리드,프리미엄,sedan,41.709512,1
hyundai,YF쏘나타,Y20 럭셔리,sedan,42.416452,2
hyundai,YF쏘나타,F24 고급형,sedan,42.609254,2
hyundai,YF쏘나타,F24 최고급형,sedan,42.609254,2
hyundai,쏘나타 DN8,N 라인 더 블랙,sedan,42.994859,1
hyundai,쏘나타 DN8,N 라인 익스클루시브,sedan,42.994859,2
hyundai,쏘나타 DN8,N 라인 인스퍼레이션,sedan,42.994859,2
hyundai,쏘나타 DN8,N 라인 프리미엄,sedan,42.994859,2
renault,뉴 SM5 (신형),LE 익스클루시브,sedan,43.380463,2
renault,뉴 SM5 (신형),SE 블랙,sedan,43.380463,2
renault,SM6,LE,sedan,43.573265,11
renault,SM7 뉴 아트,LE35,sedan,43.766067,1
renault,SM7 뉴 아트,RE35,sedan,43.766067,4
renault,더 뉴 SM6,RE,sedan,44.151671,2
renault,더 뉴 SM6,SE,sedan,44.151671,2
renault,더 뉴 SM6,SE 플러스,sedan,44.151671,2
renault,더 뉴 SM6,필,sedan,44.151671,2
kia,K5 2세대,MX 노블레스 스페셜,sedan,44.601542,3
kia,K5 2세대,SX 노블레스 스페셜,sedan,44.601542,5
kia,K5 2세대,SX 프레스티지,sedan,44.601542,11
chevrolet,더 뉴 말리부,LS,sedan,45.308483,1
chevrolet,더 뉴 말리부,LS 디럭스,sedan,45.308483,1
chevrolet,더 뉴 말리부,레드라인 프리미어,sedan,45.308483,1
chevrolet,더 뉴 말리부,레드라인 프리미어 프라임 세이프티,sedan,45.308483,1
chevrolet,더 뉴 말리부,프리미어,sedan,45.308483,1
chevrolet,더 뉴 말리부,프리미어 퍼펙트 블랙 프라임 세이프티,sedan,45.308483,1
chevrolet,더 뉴 말리부,프리미어 퍼펙트 블랙 프리미어,sedan,45.308483,1
chevrolet,더 뉴 말리부,프리미어 프라임 세이프티,sedan,45.308483,1
kia,K5 2세대,SX GT 라인,sedan,45.886889,2
kia,K5 2세대,SX 스페셜 에디션,sedan,46.015424,2
renault,더 뉴 SM6,LE,sedan,46.208226,3
renault,더 뉴 SM6,프리미에르,sedan,46.208226,3
kia,K5 2세대,SX 노블레스,sedan,46.401028,8
chevrolet,말리부,LS 디럭스팩,sedan,46.593830,2
chevrolet,말리부,LT 프리미엄팩,sedan,46.593830,1
chevrolet,말리부,LS,sedan,47.107969,1
chevrolet,말리부,LS 디럭스 팩,sedan,47.107969,4
chevrolet,말리부,LT,sedan,47.107969,5
chevrolet,말리부,LT 디럭스팩,sedan,47.107969,7
chevrolet,말리부,LTZ 디럭스팩(블랙휠),sedan,47.107969,5
chevrolet,말리부,LTZ 디럭스팩(알로이휠),sedan,47.107969,1
chevrolet,더 뉴 말리부,LT 디럭스,sedan,47.557841,2
kia,K5 2세대,SX GT,sedan,47.686375,1
renault,SM6,LE 스페셜,sedan,48.071979,1
renault,SM6,PE,sedan,48.071979,9
renault,SM6,RE,sedan,48.071979,8
renault,SM6,SE,sedan,48.071979,14
renault,SM6,프리미에르,sedan,48.071979,1
kia,K5 2세대,MX 노블레스,sedan,49.678663,7
kia,K5 2세대,MX 디럭스,sedan,49.678663,3
kia,K5 2세대,MX 럭셔리,sedan,49.678663,7
kia,K5 2세대,MX 스타일 에디션,sedan,49.678663,1
kia,K5 2세대,MX 스페셜 에디션,sedan,49.678663,1
kia,K5 2세대,MX 시그니처,sedan,49.678663,3
kia,K5 2세대,MX 프레스티지,sedan,49.678663,9
kia,K5 2세대,SX 디럭스,sedan,49.678663,3
kia,K5 2세대,SX 럭셔리,sedan,49.678663,9
kia,K5 2세대,SX 스타일 에디션,sedan,49.678663,1
kia,K5 2세대,SX 시그니처,sedan,49.678663,3
kia,K5 하이브리드 2세대,노블레스,sedan,49.678663,3
kia,K5 하이브리드 2세대,노블레스 스페셜,sedan,49.678663,5
kia,K5 하이브리드 2세대,프레스티지,sedan,49.678663,3
kia,더 뉴 K5 2세대,월드컵 에디션,sedan,49.678663,1
kia,더 뉴 K5 2세대,인텔리전트,sedan,49.678663,2
kia,더 뉴 K5 2세대,프레스티지,sedan,49.678663,10
kia,더 뉴 K5 하이브리드 2세대,노블레스,sedan,49.678663,2
kia,더 뉴 K5 하이브리드 2세대,노블레스 스페셜,sedan,49.678663,2
kia,더 뉴 K5 하이브리드 2세대,프레스티지,sedan,49.678663,2
chevrolet,더 뉴 말리부,LT,sedan,51.092545,3
chevrolet,더 뉴 말리부,LT 프리미엄,sedan,51.092545,1
chevrolet,말리부,LTZ,sedan,51.285347,10
chevrolet,올 뉴 말리부,LS,sedan,51.863753,3
chevrolet,올 뉴 말리부,LS 디럭스,sedan,51.863753,1
chevrolet,올 뉴 말리부,LT,sedan,51.863753,5
chevrolet,올 뉴 말리부,LT 디럭스,sedan,51.863753,5
chevrolet,올 뉴 말리부,LTZ,sedan,51.863753,3
chevrolet,올 뉴 말리부,LTZ 퍼펙트 블랙,sedan,51.863753,2
chevrolet,올 뉴 말리부,LTZ 프리미엄 세이프티,sedan,51.863753,3
chevrolet,올 뉴 말리부,LTZ 프리미엄 세이프티 퍼펙트 블랙,sedan,51.863753,2
kia,더 뉴 K5 2세대,노블레스 스페셜,sedan,52.442159,8
kia,더 뉴 K5 2세대,노블레스,sedan,52.634961,8
kia,더 뉴 K5 2세대,럭셔리,sedan,52.634961,4
hyundai,LF쏘나타,썸머 스페셜,sedan,53.084833,1
hyundai,LF쏘나타,와일드 버건디,sedan,53.084833,1
hyundai,LF쏘나타,윈터 스페셜,sedan,53.084833,1
hyundai,쏘나타 뉴 라이즈,마이 시티 에디션,sedan,53.084833,1
hyundai,쏘나타 뉴 라이즈,마이 트립 에디션,sedan,53.084833,1
chevrolet,더 뉴 말리부,LT 스페셜,sedan,53.663239,1
chevrolet,더 뉴 말리부,레드라인,sedan,53.663239,1
chevrolet,더 뉴 말리부,퍼펙트 블랙,sedan,53.663239,1
chevrolet,더 뉴 말리부,프리미어 스페셜,sedan,53.663239,1
hyundai,LF쏘나타,스마트 스페셜,sedan,53.984576,6
kia,더 뉴 K5 2세대,디럭스,sedan,54.113111,1
hyundai,쏘나타 뉴 라이즈,스마트,sedan,54.241645,8
hyundai,LF쏘나타,케어 플러스,sedan,54.370180,2
chevrolet,올 뉴 말리부,LT 프리미엄,sedan,54.627249,3
chevrolet,올 뉴 말리부,LTZ 프리미엄,sedan,54.627249,3
chevrolet,올 뉴 말리부,퍼펙트 블랙,sedan,54.627249,2
kia,K8 하이브리드,시그니처 스페셜,sedan,54.884319,1
renault,뉴 SM5 (신형),LE,sedan,55.398458,3
renault,뉴 SM5 (신형),PE,sedan,55.398458,3
renault,뉴 SM5 (신형),RE,sedan,55.398458,5
renault,뉴 SM5 (신형),SE,sedan,55.398458,3
renault,뉴 SM5 (신형),SE 플러스,sedan,55.398458,5
renault,뉴 SM5 (신형),XE,sedan,55.398458,3
renault,뉴 SM5 (신형),보스 스페셜 에디션,sedan,55.398458,1
hyundai,LF쏘나타,스마트,sedan,56.041131,12
hyundai,LF쏘나타,익스클루시브,sedan,56.041131,4
hyundai,쏘나타 뉴 라이즈,익스클루시브,sedan,56.041131,2
hyundai,LF쏘나타,모던,sedan,57.647815,3
hyundai,LF쏘나타,스타일,sedan,57.647815,9
hyundai,LF쏘나타,스타일 스페셜,sedan,57.647815,2
hyundai,LF쏘나타,프리미엄,sedan,57.647815,5
hyundai,LF쏘나타,프리미엄 스페셜,sedan,57.647815,3
hyundai,LF쏘나타 하이브리드,모던,sedan,57.647815,2
hyundai,LF쏘나타 하이브리드,모던 스페셜,sedan,57.647815,1
hyundai,LF쏘나타 하이브리드,스마트,sedan,57.647815,2
hyundai,LF쏘나타 하이브리드,익스클루시브,sedan,57.647815,2
hyundai,LF쏘나타 하이브리드,프리미엄,sedan,57.647815,4
hyundai,LF쏘나타 하이브리드,프리미엄 스페셜,sedan,57.647815,1
hyundai,쏘나타 뉴 라이즈,모던,sedan,57.647815,11
hyundai,쏘나타 뉴 라이즈,스마트 스페셜,sedan,57.647815,1
hyundai,쏘나타 뉴 라이즈,스마트 초이스,sedan,57.647815,1
hyundai,쏘나타 뉴 라이즈,스타일,sedan,57.647815,11
hyundai,쏘나타 뉴 라이즈,익스트림 셀렉션,sedan,57.647815,1
hyundai,쏘나타 뉴 라이즈,프리미엄 스페셜,sedan,57.647815,2
hyundai,쏘나타 뉴 라이즈 하이브리드,모던,sedan,57.647815,2
hyundai,쏘나타 뉴 라이즈 하이브리드,스마트,sedan,57.647815,2
hyundai,쏘나타 뉴 라이즈 하이브리드,익스클루시브,sedan,57.647815,2
hyundai,쏘나타 뉴 라이즈 하이브리드,프리미엄,sedan,57.647815,4
hyundai,쏘나타 뉴 라이즈 하이브리드,프리미엄 스페셜,sedan,57.647815,2
kgm,체어맨H 뉴 클래식,500S VIP,sedan,59.318766,3
kgm,체어맨H 뉴 클래식,500S 고급형,sedan,59.318766,3
kgm,체어맨H 뉴 클래식,500S 브라운 에디션,sedan,59.318766,3
kgm,체어맨H 뉴 클래식,500S 최고급형,sedan,59.318766,3
renault,SM5 노바,D,sedan,59.897172,1
renault,SM5 노바,D 프리미엄,sedan,59.897172,1
renault,뉴SM5 플래티넘,D,sedan,59.897172,2
renault,뉴SM5 플래티넘,D 스페셜,sedan,59.897172,1
renault,뉴SM5 플래티넘,프리미엄 DCT,sedan,59.897172,1
hyundai,그랜저HG,럭셔리,sedan,60.347044,1
hyundai,그랜저HG,스페셜,sedan,60.347044,1
hyundai,그랜저HG 하이브리드,프리미엄,sedan,60.539846,2
renault,SM5 노바,TCE,sedan,60.796915,1
renault,뉴SM5 플래티넘,TCE,sedan,60.796915,3
renault,뉴SM5 플래티넘,TCE S/S 컬렉션,sedan,60.796915,1
kgm,체어맨H 뉴 클래식,600S VIP,sedan,61.182519,3
kgm,체어맨H 뉴 클래식,600S 브라운 에디션,sedan,61.182519,3
kgm,체어맨H 뉴 클래식,600S 최고급형,sedan,61.182519,3
hyundai,그랜저HG,모던,sedan,61.568123,6
hyundai,그랜저HG,모던 컬렉션,sedan,61.568123,3
hyundai,그랜저HG 하이브리드,프리미엄 컬렉션,sedan,61.568123,1
kia,더 뉴 K8 하이브리드,노블레스,sedan,62.017995,1
kia,더 뉴 K8 하이브리드,노블레스 라이트,sedan,62.017995,1
kia,더 뉴 K8 하이브리드,베스트 셀렉션,sedan,62.017995,1
kia,더 뉴 K8 하이브리드,시그니처,sedan,62.017995,1
renault,뉴SM5 플래티넘,SE 플러스,sedan,62.339332,3
hyundai,그랜저HG,프리미엄 컬렉션,sedan,62.467866,2
kia,K8 하이브리드,노블레스,sedan,62.724936,1
kia,K8 하이브리드,노블레스 라이트,sedan,62.724936,1
kia,K8 하이브리드,시그니처,sedan,62.724936,1
hyundai,디 올 뉴 그랜저 하이브리드,아너스,sedan,63.303342,1
hyundai,디 올 뉴 그랜저 하이브리드,익스클루시브,sedan,63.303342,1
hyundai,디 올 뉴 그랜저 하이브리드,캘리그래피,sedan,63.303342,1
hyundai,디 올 뉴 그랜저 하이브리드,캘리그래피(블랙익스테리어),sedan,63.303342,1
hyundai,디 올 뉴 그랜저 하이브리드,캘리그래피(블랙잉크),sedan,63.303342,1
hyundai,디 올 뉴 그랜저 하이브리드,프리미엄,sedan,63.303342,1
hyundai,그랜저IG,프리미엄,sedan,64.010283,6
hyundai,그랜저IG,프리미엄 스페셜,sedan,64.010283,6
hyundai,그랜저IG 하이브리드,익스클루시브,sedan,64.010283,3
hyundai,그랜저IG 하이브리드,익스클루시브 스페셜,sedan,64.010283,3
hyundai,그랜저IG 하이브리드,프리미엄,sedan,64.010283,3
hyundai,그랜저HG,아제라(수출형),sedan,64.395887,2
kia,더 프레스티지 K7,디럭스,sedan,64.524422,1
hyundai,쏘나타 뉴 라이즈,경제형,sedan,64.845758,1
hyundai,쏘나타 뉴 라이즈,고급형,sedan,64.845758,1
hyundai,쏘나타 뉴 라이즈,인스퍼레이션,sedan,64.845758,1
hyundai,쏘나타 뉴 라이즈,프리미엄,sedan,64.845758,7
kia,K7 하이브리드,700h 럭셔리,sedan,65.295630,3
kia,K7 하이브리드,700h 프레스티지,sedan,65.295630,3
kia,더 뉴 K7,기본형,sedan,65.295630,1
renault,SM5 노바,LE,sedan,67.159383,2
renault,SM5 노바,LE 스타일팩,sedan,67.159383,1
renault,SM5 노바,LE 아트 컬렉션II,sedan,67.159383,1
renault,SM5 노바,PE,sedan,67.159383,6
renault,SM5 노바,PE 스타일팩,sedan,67.159383,1
renault,SM5 노바,PE 플러스,sedan,67.159383,1
renault,SM5 노바,RE,sedan,67.159383,1
renault,SM5 노바,RE 스타일팩,sedan,67.159383,1
renault,SM5 노바,RE 아트 컬렉션II,sedan,67.159383,1
renault,SM5 노바,SE,sedan,67.159383,2
renault,SM5 노바,SE 스타일팩,sedan,67.159383,1
renault,SM5 노바,SE 아트 컬렉션II,sedan,67.159383,1
renault,SM5 노바,클래식,sedan,67.159383,3
renault,뉴SM5 플래티넘,LE,sedan,67.159383,3
renault,뉴SM5 플래티넘,LE S/S 컬렉션,sedan,67.159383,1
renault,뉴SM5 플래티넘,LE 아트,sedan,67.159383,1
renault,뉴SM5 플래티넘,LE 파노라마,sedan,67.159383,1
renault,뉴SM5 플래티넘,PE,sedan,67.159383,3
renault,뉴SM5 플래티넘,RE,sedan,67.159383,3
renault,뉴SM5 플래티넘,RE S/S 컬렉션,sedan,67.159383,1
renault,뉴SM5 플래티넘,RE 아트,sedan,67.159383,1
renault,뉴SM5 플래티넘,RE 파노라마,sedan,67.159383,1
renault,뉴SM5 플래티넘,SE,sedan,67.159383,3
renault,뉴SM5 플래티넘,SE S/S 컬렉션,sedan,67.159383,1
renault,뉴SM5 플래티넘,SE 아트,sedan,67.159383,1
renault,뉴SM5 플래티넘,SE 파노라마,sedan,67.159383,1
hyundai,그랜저HG,-,sedan,69.344473,1
hyundai,그랜저HG,개인형,sedan,69.344473,1
hyundai,그랜저HG,노블,sedan,69.344473,1
hyundai,그랜저HG,로얄,sedan,69.344473,1
hyundai,그랜저HG,모범형,sedan,69.344473,1
hyundai,그랜저HG,모범형 VIP 패키지,sedan,69.344473,1
hyundai,그랜저HG,이그제큐티브,sedan,69.344473,1
hyundai,그랜저HG,프라임,sedan,69.344473,2
kia,K7,디럭스 스페셜,sedan,69.922879,4
hyundai,그랜저HG,더 타임리스,sedan,70.308483,1
hyundai,그랜저HG,익스클루시브,sedan,70.308483,3
hyundai,그랜저HG,익스클루시브 스페셜,sedan,70.308483,1
hyundai,그랜저HG,익스클루시브 컬렉션,sedan,70.308483,1
hyundai,그랜저HG,프리미엄,sedan,70.308483,6
hyundai,그랜저IG,모던,sedan,70.694087,10
kia,K7,디럭스,sedan,71.079692,5
kia,K7,럭셔리,sedan,71.079692,3
kia,K7,럭셔리 프리미엄,sedan,71.079692,3
kia,K7,프레스티지,sedan,71.079692,3
kia,K7,프레스티지 프리미엄,sedan,71.079692,3
kia,더 프레스티지 K7,럭셔리,sedan,71.465296,4
kia,더 뉴 K7,프레스티지 스페셜,sedan,71.593830,2
hyundai,그랜저HG,셀러브리티,sedan,71.722365,2
hyundai,그랜저IG,모던 베이직,sedan,72.043702,2
hyundai,그랜저IG,모던 베이직 (렌터카),sedan,72.043702,4
hyundai,그랜저IG,익스클루시브,sedan,72.043702,7
hyundai,그랜저IG,익스클루시브 스페셜,sedan,72.043702,9
kia,올 뉴 K7,리미티드,sedan,72.686375,4
kia,올 뉴 K7,리미티드 에디션,sedan,72.686375,3
kia,올 뉴 K7,월드컵 에디션,sedan,72.686375,1
kia,올 뉴 K7 하이브리드,노블레스,sedan,72.686375,3
kia,올 뉴 K7 하이브리드,노블레스 스페셜,sedan,72.686375,3
kia,올 뉴 K7 하이브리드,프레스티지,sedan,72.686375,3
kia,K8,노블레스 라이트,sedan,73.200514,2
kia,K8,시그니처,sedan,73.200514,2
kia,더 프레스티지 K7,프레스티지,sedan,73.393316,3
kia,더 뉴 K7,디럭스,sedan,73.650386,1
kia,더 뉴 K7,럭셔리,sedan,73.650386,2
kia,더 뉴 K7,프레스티지,sedan,73.650386,7
hyundai,아슬란,G300 모던,sedan,74.100257,3
hyundai,아슬란,G300 모던 베이직,sedan,74.100257,1
hyundai,아슬란,G300 모던 스페셜,sedan,74.100257,1
hyundai,아슬란,G300 익스클루시브,sedan,74.100257,2
hyundai,그랜저IG,셀러브리티,sedan,74.421594,3
kia,K7 프리미어 하이브리드,노블레스,sedan,74.678663,1
kia,K7 프리미어 하이브리드,시그니처,sedan,74.678663,1
kia,K7 프리미어 하이브리드,프레스티지,sedan,74.678663,1
kia,더 프레스티지 K7,노블레스,sedan,74.935733,3
kia,올 뉴 K7,프레스티지,sedan,75.064267,12
kia,더 뉴 K7,노블레스,sedan,75.192802,3
kia,K7,노블레스,sedan,75.385604,2
kia,K7,노블레스 프리미엄,sedan,75.385604,2
kia,K8,노블레스,sedan,75.835476,4
kia,K8,스탠다드,sedan,75.835476,2
kia,K8,트렌디,sedan,75.835476,2
kia,K8,프레스티지,sedan,75.835476,3
kia,K8,플래티넘,sedan,75.835476,1
kia,K7 프리미어,X 에디션,sedan,76.221080,1
hyundai,아슬란,G330 모던,sedan,76.478149,2
hyundai,아슬란,G330 익스클루시브,sedan,76.478149,3
hyundai,아슬란,G330 프리미엄,sedan,76.478149,1
hyundai,더 뉴 그랜저 하이브리드,르블랑,sedan,76.928021,1
hyundai,더 뉴 그랜저 하이브리드,익스클루시브,sedan,76.928021,2
hyundai,더 뉴 그랜저 하이브리드,캘리그래피,sedan,76.928021,2
hyundai,더 뉴 그랜저 하이브리드,프리미엄,sedan,76.928021,2
kia,더 뉴 K8,노블레스 라이트,sedan,77.313625,2
kia,더 뉴 K8,베스트 셀렉션,sedan,77.313625,2
kia,올 뉴 K7,노블레스,sedan,77.634961,8
kia,올 뉴 K7,디럭스,sedan,77.634961,3
kia,올 뉴 K7,럭셔리,sedan,77.634961,3
hyundai,그랜저IG,개인형,sedan,78.020566,2
hyundai,그랜저IG,모범형,sedan,78.020566,2
hyundai,그랜저IG,모범형 VIP 패키지,sedan,78.020566,2
kia,K7 프리미어,노블레스,sedan,78.534704,5
kia,K7 프리미어,스탠다드,sedan,78.534704,2
kia,K7 프리미어,시그니처,sedan,78.534704,1
kia,K7 프리미어,트렌디,sedan,78.534704,2
kia,K7 프리미어,프레스티지,sedan,78.534704,5
kia,올 뉴 K7,노블레스 스페셜,sedan,78.984576,4
kia,올 뉴 K7,리미티드 플러스,sedan,78.984576,2
kia,오피러스 프리미엄,GH270 디럭스,sedan,79.370180,1
kia,오피러스 프리미엄,GH270 디럭스 스페셜,sedan,79.370180,1
kia,오피러스 프리미엄,GH270 스페셜,sedan,79.370180,2
kia,오피러스 프리미엄,GH270 스페셜 럭셔리,sedan,79.370180,2
kia,더 뉴 K8,노블레스,sedan,79.820051,5
kia,더 뉴 K8,시그니처,sedan,79.820051,3
kia,더 뉴 K8,프레스티지,sedan,79.820051,1
hyundai,더 뉴 그랜저,르블랑,sedan,80.141388,2
hyundai,더 뉴 그랜저,캘리그래피,sedan,80.141388,4
hyundai,더 뉴 그랜저,고급형,sedan,80.912596,1
hyundai,더 뉴 그랜저,고급형 VIP 패키지,sedan,80.912596,1
hyundai,더 뉴 그랜저,모던,sedan,80.912596,1
hyundai,더 뉴 그랜저,모범형,sedan,80.912596,1
hyundai,더 뉴 그랜저,익스클루시브,sedan,80.912596,8
hyundai,더 뉴 그랜저,익스클루시브 플러스,sedan,80.912596,1
hyundai,더 뉴 그랜저,프리미엄,sedan,80.912596,7
hyundai,더 뉴 그랜저,프리미엄 초이스,sedan,80.912596,3
